entry,at,order
"""Ananya @ bkdD3UGpKq"" posts a small blind of 0.10",2022-01-24T09:10:43.521Z,164301544352111
"Your hand is 6♣, 8♣",2022-01-24T09:10:43.521Z,164301544352104
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (37.85) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (64.58) | #3 ""Rohan @ cb_1tyfgts"" (30.00) | #5 ""Bennie @ 0M9SdU25_W"" (21.70) | #6 ""Sam @ QR-4gITocS"" (111.27) | #7 ""Ananya @ bkdD3UGpKq"" (31.27) | #9 ""Jared @ h0BlfhuN9N"" (34.06) | #10 ""Eric @ H6gP0q2HPC"" (96.27)",2022-01-24T09:10:43.521Z,164301544352102
"-- starting hand #80  (No Limit Texas Hold'em) (dealer: ""Sam @ QR-4gITocS"") --",2022-01-24T09:10:43.521Z,164301544352101
"The player ""Rohan @ cb_1tyfgts"" joined the game with a stack of 30.00.",2022-01-24T09:10:43.521Z,164301544352100
"-- ending hand #79 --",2022-01-24T09:10:40.519Z,164301544051902
"""Jared @ h0BlfhuN9N"" collected 0.50 from pot",2022-01-24T09:10:40.519Z,164301544051901
"Uncalled bet of 0.60 returned to ""Jared @ h0BlfhuN9N""",2022-01-24T09:10:40.519Z,164301544051900
"""Ananya @ bkdD3UGpKq"" folds",2022-01-24T09:10:39.708Z,164301543970800
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:10:38.779Z,164301543877900
"The admin approved the player ""Rohan @ cb_1tyfgts"" participation with a stack of 30.00.",2022-01-24T09:10:34.260Z,164301543426000
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:10:31.434Z,164301543143400
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:10:30.508Z,164301543050800
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:10:23.626Z,164301542362600
"""Eric @ H6gP0q2HPC"" folds",2022-01-24T09:10:22.617Z,164301542261700
"""Jared @ h0BlfhuN9N"" raises to 0.80",2022-01-24T09:10:21.634Z,164301542163400
"The player ""Rohan @ cb_1tyfgts"" requested a seat.",2022-01-24T09:10:20.496Z,164301542049600
"""Ananya @ bkdD3UGpKq"" posts a big blind of 0.20",2022-01-24T09:10:10.017Z,164301541001710
"""Sam @ QR-4gITocS"" posts a small blind of 0.10",2022-01-24T09:10:10.017Z,164301541001709
"Your hand is 8♣, 9♠",2022-01-24T09:10:10.017Z,164301541001703
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (37.85) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (64.58) | #5 ""Bennie @ 0M9SdU25_W"" (21.70) | #6 ""Sam @ QR-4gITocS"" (111.37) | #7 ""Ananya @ bkdD3UGpKq"" (31.47) | #9 ""Jared @ h0BlfhuN9N"" (33.76) | #10 ""Eric @ H6gP0q2HPC"" (96.27)",2022-01-24T09:10:10.017Z,164301541001701
"-- starting hand #79  (No Limit Texas Hold'em) (dealer: ""Bennie @ 0M9SdU25_W"") --",2022-01-24T09:10:10.017Z,164301541001700
"""Ananya @ bkdD3UGpKq"" shows a 3♣, A♦.",2022-01-24T09:10:07.077Z,164301540707700
"-- ending hand #78 --",2022-01-24T09:10:06.310Z,164301540631002
"""Sam @ QR-4gITocS"" collected 45.28 from pot with Pair, K's (combination: K♥, K♦, A♥, 6♠, 5♣)",2022-01-24T09:10:06.310Z,164301540631001
"""Sam @ QR-4gITocS"" shows a K♥, K♦.",2022-01-24T09:10:06.310Z,164301540631000
"""Eric @ H6gP0q2HPC"" checks",2022-01-24T09:10:05.443Z,164301540544300
"""Sam @ QR-4gITocS"" checks",2022-01-24T09:10:03.728Z,164301540372800
"River: 2♥, 5♣, 4♦, 6♠ [A♥]",2022-01-24T09:09:59.706Z,164301539970600
"""Sam @ QR-4gITocS"" calls 11.72",2022-01-24T09:09:58.874Z,164301539887400
"""Eric @ H6gP0q2HPC"" bets 11.72",2022-01-24T09:09:56.075Z,164301539607500
"""Sam @ QR-4gITocS"" checks",2022-01-24T09:09:49.172Z,164301538917200
"Turn: 2♥, 5♣, 4♦ [6♠]",2022-01-24T09:09:46.094Z,164301538609400
"""Sam @ QR-4gITocS"" calls 6.55",2022-01-24T09:09:45.170Z,164301538517000
"""Eric @ H6gP0q2HPC"" bets 6.55",2022-01-24T09:09:42.132Z,164301538213200
"""Sam @ QR-4gITocS"" checks",2022-01-24T09:09:39.258Z,164301537925800
"Flop:  [2♥, 5♣, 4♦]",2022-01-24T09:09:35.287Z,164301537528700
"""Sam @ QR-4gITocS"" calls 4.12",2022-01-24T09:09:34.415Z,164301537441500
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:09:30.704Z,164301537070400
"""Eric @ H6gP0q2HPC"" raises to 4.12",2022-01-24T09:09:29.772Z,164301536977200
"""Sam @ QR-4gITocS"" raises to 1.62",2022-01-24T09:09:15.581Z,164301535558100
"""Bennie @ 0M9SdU25_W"" calls 0.50",2022-01-24T09:09:08.678Z,164301534867800
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:09:04.826Z,164301534482600
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:09:03.900Z,164301534390000
"""Eric @ H6gP0q2HPC"" raises to 0.50",2022-01-24T09:09:02.974Z,164301534297400
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:08:57.273Z,164301533727300
"""Ananya @ bkdD3UGpKq"" folds",2022-01-24T09:08:56.350Z,164301533635000
"""Sam @ QR-4gITocS"" posts a big blind of 0.20",2022-01-24T09:08:50.122Z,164301533012210
"""Bennie @ 0M9SdU25_W"" posts a small blind of 0.10",2022-01-24T09:08:50.122Z,164301533012209
"Your hand is 4♠, 2♦",2022-01-24T09:08:50.122Z,164301533012203
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (37.85) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (64.58) | #5 ""Bennie @ 0M9SdU25_W"" (22.20) | #6 ""Sam @ QR-4gITocS"" (88.48) | #7 ""Ananya @ bkdD3UGpKq"" (31.47) | #9 ""Jared @ h0BlfhuN9N"" (33.76) | #10 ""Eric @ H6gP0q2HPC"" (118.66)",2022-01-24T09:08:50.122Z,164301533012201
"-- starting hand #78  (No Limit Texas Hold'em) (dealer: ""Real #1 Zach @ BBsZMWPFSI"") --",2022-01-24T09:08:50.122Z,164301533012200
"-- ending hand #77 --",2022-01-24T09:08:47.121Z,164301532712102
"""Jared @ h0BlfhuN9N"" collected 3.10 from pot",2022-01-24T09:08:47.121Z,164301532712101
"Uncalled bet of 2.50 returned to ""Jared @ h0BlfhuN9N""",2022-01-24T09:08:47.121Z,164301532712100
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:08:46.244Z,164301532624400
"""Jared @ h0BlfhuN9N"" bets 2.50",2022-01-24T09:08:43.355Z,164301532335500
"""Bennie @ 0M9SdU25_W"" checks",2022-01-24T09:08:37.181Z,164301531718100
"Turn: 5♥, 9♦, 7♦ [K♥]",2022-01-24T09:08:31.915Z,164301531191500
"""Bennie @ 0M9SdU25_W"" calls 0.70",2022-01-24T09:08:31.046Z,164301531104600
"""Jared @ h0BlfhuN9N"" bets 0.70",2022-01-24T09:08:28.073Z,164301530807300
"""Bennie @ 0M9SdU25_W"" checks",2022-01-24T09:08:21.758Z,164301530175800
"Flop:  [5♥, 9♦, 7♦]",2022-01-24T09:08:15.125Z,164301529512500
"""Bennie @ 0M9SdU25_W"" calls 0.80",2022-01-24T09:08:14.285Z,164301529428500
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:08:09.609Z,164301528960900
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:08:08.670Z,164301528867000
"""Eric @ H6gP0q2HPC"" folds",2022-01-24T09:08:05.371Z,164301528537100
"""Jared @ h0BlfhuN9N"" raises to 0.80",2022-01-24T09:08:04.339Z,164301528433900
"""Ananya @ bkdD3UGpKq"" folds",2022-01-24T09:07:59.307Z,164301527930700
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:07:58.253Z,164301527825300
"""Bennie @ 0M9SdU25_W"" posts a big blind of 0.20",2022-01-24T09:07:55.908Z,164301527590810
"""Real #1 Zach @ BBsZMWPFSI"" posts a small blind of 0.10",2022-01-24T09:07:55.908Z,164301527590809
"Your hand is Q♦, 6♣",2022-01-24T09:07:55.908Z,164301527590803
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (37.85) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (64.68) | #5 ""Bennie @ 0M9SdU25_W"" (23.70) | #6 ""Sam @ QR-4gITocS"" (88.48) | #7 ""Ananya @ bkdD3UGpKq"" (31.47) | #9 ""Jared @ h0BlfhuN9N"" (32.16) | #10 ""Eric @ H6gP0q2HPC"" (118.66)",2022-01-24T09:07:55.908Z,164301527590801
"-- starting hand #77  (No Limit Texas Hold'em) (dealer: ""Aidan @ Cjnby_nuhl"") --",2022-01-24T09:07:55.908Z,164301527590800
"-- ending hand #76 --",2022-01-24T09:07:52.908Z,164301527290802
"""Bennie @ 0M9SdU25_W"" collected 2.10 from pot",2022-01-24T09:07:52.908Z,164301527290801
"Uncalled bet of 0.60 returned to ""Bennie @ 0M9SdU25_W""",2022-01-24T09:07:52.908Z,164301527290800
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:07:52.094Z,164301527209400
"""Ananya @ bkdD3UGpKq"" folds",2022-01-24T09:07:51.118Z,164301527111800
"""Bennie @ 0M9SdU25_W"" bets 0.60",2022-01-24T09:07:46.708Z,164301526670800
"Turn: J♣, J♠, 2♥ [J♦]",2022-01-24T09:07:38.382Z,164301525838200
"""Jared @ h0BlfhuN9N"" checks",2022-01-24T09:07:37.556Z,164301525755600
"""Ananya @ bkdD3UGpKq"" checks",2022-01-24T09:07:35.780Z,164301525578000
"""Bennie @ 0M9SdU25_W"" checks",2022-01-24T09:07:33.523Z,164301525352300
"Flop:  [J♣, J♠, 2♥]",2022-01-24T09:07:19.486Z,164301523948600
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:07:18.596Z,164301523859600
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:07:17.563Z,164301523756300
"""Eric @ H6gP0q2HPC"" folds",2022-01-24T09:07:15.710Z,164301523571000
"""Jared @ h0BlfhuN9N"" calls 0.60",2022-01-24T09:07:14.734Z,164301523473400
"""Ananya @ bkdD3UGpKq"" calls 0.60",2022-01-24T09:07:12.468Z,164301523246800
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:07:04.842Z,164301522484200
"""Bennie @ 0M9SdU25_W"" raises to 0.60",2022-01-24T09:07:03.866Z,164301522386600
"""Real #1 Zach @ BBsZMWPFSI"" posts a big blind of 0.20",2022-01-24T09:06:53.416Z,164301521341612
"""Aidan @ Cjnby_nuhl"" posts a small blind of 0.10",2022-01-24T09:06:53.416Z,164301521341611
"Your hand is 2♣, 4♠",2022-01-24T09:06:53.416Z,164301521341605
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (37.95) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (64.88) | #5 ""Bennie @ 0M9SdU25_W"" (22.20) | #6 ""Sam @ QR-4gITocS"" (88.48) | #7 ""Ananya @ bkdD3UGpKq"" (32.07) | #9 ""Jared @ h0BlfhuN9N"" (32.76) | #10 ""Eric @ H6gP0q2HPC"" (118.66)",2022-01-24T09:06:53.416Z,164301521341603
"-- starting hand #76  (No Limit Texas Hold'em) (dealer: ""Eric @ H6gP0q2HPC"") --",2022-01-24T09:06:53.416Z,164301521341602
"The player ""Kevin @ g2ZSrGRe4i"" quits the game with a stack of 0.00.",2022-01-24T09:06:53.416Z,164301521341601
"The player ""#1 Zach @ vAnWuTY_FS"" quits the game with a stack of 0.00.",2022-01-24T09:06:53.416Z,164301521341600
"-- ending hand #75 --",2022-01-24T09:06:50.345Z,164301521034505
"""#1 Zach @ vAnWuTY_FS"" shows a K♠, K♦.",2022-01-24T09:06:50.345Z,164301521034504
"""Kevin @ g2ZSrGRe4i"" shows a 5♠, 6♦.",2022-01-24T09:06:50.345Z,164301521034503
"""Eric @ H6gP0q2HPC"" collected 55.36 from pot with Full House, J's over 5's (combination: J♥, J♠, J♣, 5♦, 5♥)",2022-01-24T09:06:50.345Z,164301521034502
"""Eric @ H6gP0q2HPC"" collected 51.38 from pot with Full House, J's over 5's (combination: J♥, J♠, J♣, 5♦, 5♥)",2022-01-24T09:06:50.345Z,164301521034501
"""Eric @ H6gP0q2HPC"" shows a J♥, J♠.",2022-01-24T09:06:50.345Z,164301521034500
"""Kevin @ g2ZSrGRe4i"" calls 33.66 and go all in",2022-01-24T09:06:49.526Z,164301520952600
"""Eric @ H6gP0q2HPC"" raises to 33.66 and go all in",2022-01-24T09:06:47.671Z,164301520767100
"""#1 Zach @ vAnWuTY_FS"" bets 5.98 and go all in",2022-01-24T09:06:41.302Z,164301520130200
"""Kevin @ g2ZSrGRe4i"" checks",2022-01-24T09:06:37.843Z,164301519784300
"""Eric @ H6gP0q2HPC"" checks",2022-01-24T09:06:27.098Z,164301518709800
"River: J♣, 5♦, 5♥, 9♣ [7♥]",2022-01-24T09:06:25.126Z,164301518512600
"""Eric @ H6gP0q2HPC"" calls 5.00",2022-01-24T09:06:24.312Z,164301518431200
"""#1 Zach @ vAnWuTY_FS"" calls 5.00",2022-01-24T09:06:19.445Z,164301517944500
"""Kevin @ g2ZSrGRe4i"" bets 5.00",2022-01-24T09:06:17.841Z,164301517784100
"""Eric @ H6gP0q2HPC"" checks",2022-01-24T09:06:05.598Z,164301516559800
"Turn: J♣, 5♦, 5♥ [9♣]",2022-01-24T09:06:04.112Z,164301516411200
"""Kevin @ g2ZSrGRe4i"" calls 5.36",2022-01-24T09:06:03.268Z,164301516326800
"""Eric @ H6gP0q2HPC"" calls 5.36",2022-01-24T09:06:00.248Z,164301516024800
"""#1 Zach @ vAnWuTY_FS"" raises to 5.36",2022-01-24T09:05:57.425Z,164301515742500
"""Kevin @ g2ZSrGRe4i"" bets 1.00",2022-01-24T09:05:54.236Z,164301515423600
"""Eric @ H6gP0q2HPC"" checks",2022-01-24T09:05:48.114Z,164301514811400
"Flop:  [J♣, 5♦, 5♥]",2022-01-24T09:05:45.104Z,164301514510400
"""Kevin @ g2ZSrGRe4i"" calls 0.72",2022-01-24T09:05:44.216Z,164301514421600
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:05:34.806Z,164301513480600
"""Eric @ H6gP0q2HPC"" calls 0.72",2022-01-24T09:05:33.861Z,164301513386100
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:05:20.964Z,164301512096400
"""#1 Zach @ vAnWuTY_FS"" raises to 0.72",2022-01-24T09:05:19.950Z,164301511995000
"""Ananya @ bkdD3UGpKq"" folds",2022-01-24T09:05:16.658Z,164301511665800
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:05:15.677Z,164301511567700
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:05:11.433Z,164301511143300
"""Kevin @ g2ZSrGRe4i"" calls 0.20",2022-01-24T09:05:10.485Z,164301511048500
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:05:04.591Z,164301510459100
"""Aidan @ Cjnby_nuhl"" posts a big blind of 0.20",2022-01-24T09:04:58.534Z,164301509853413
"""Eric @ H6gP0q2HPC"" posts a small blind of 0.10",2022-01-24T09:04:58.534Z,164301509853412
"Your hand is 7♠, Q♥",2022-01-24T09:04:58.534Z,164301509853404
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (38.15) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (64.88) | #3 ""Kevin @ g2ZSrGRe4i"" (44.74) | #5 ""Bennie @ 0M9SdU25_W"" (22.20) | #6 ""Sam @ QR-4gITocS"" (88.48) | #7 ""Ananya @ bkdD3UGpKq"" (32.07) | #8 ""#1 Zach @ vAnWuTY_FS"" (17.06) | #9 ""Jared @ h0BlfhuN9N"" (32.76) | #10 ""Eric @ H6gP0q2HPC"" (56.66)",2022-01-24T09:04:58.534Z,164301509853402
"-- starting hand #75  (No Limit Texas Hold'em) (dealer: ""Jared @ h0BlfhuN9N"") --",2022-01-24T09:04:58.534Z,164301509853401
"The player ""Noah M. @ U7lCIYq9Dw"" quits the game with a stack of 0.00.",2022-01-24T09:04:58.534Z,164301509853400
"-- ending hand #74 --",2022-01-24T09:04:55.428Z,164301509542801
"""Sam @ QR-4gITocS"" collected 9.50 from pot with Two Pair, 5's & 4's (combination: 5♠, 5♦, 4♣, 4♥, A♠)",2022-01-24T09:04:55.428Z,164301509542800
"River: 5♠, 4♣, 9♥, 4♥ [5♦]",2022-01-24T09:04:51.332Z,164301509133200
"Turn: 5♠, 4♣, 9♥ [4♥]",2022-01-24T09:04:47.224Z,164301508722400
"Flop:  [5♠, 4♣, 9♥]",2022-01-24T09:04:43.131Z,164301508313100
"""Sam @ QR-4gITocS"" shows a Q♦, A♠.",2022-01-24T09:04:39.123Z,164301507912301
"""Noah M. @ U7lCIYq9Dw"" shows a J♠, Q♣.",2022-01-24T09:04:39.123Z,164301507912300
"Some players choose to not run it twice.",2022-01-24T09:04:38.249Z,164301507824901
"""Noah M. @ U7lCIYq9Dw"" chooses to not run it twice.",2022-01-24T09:04:38.249Z,164301507824900
"Remaining players decide whether to run it twice.",2022-01-24T09:04:35.871Z,164301507587101
"""Eric @ H6gP0q2HPC"" folds",2022-01-24T09:04:35.871Z,164301507587100
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:04:34.812Z,164301507481200
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T09:04:33.823Z,164301507382300
"""Ananya @ bkdD3UGpKq"" folds",2022-01-24T09:04:32.895Z,164301507289500
"""Sam @ QR-4gITocS"" calls 4.60",2022-01-24T09:04:31.819Z,164301507181900
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:04:19.518Z,164301505951800
"""Noah M. @ U7lCIYq9Dw"" raises to 4.60 and go all in",2022-01-24T09:04:08.256Z,164301504825600
"""Kevin @ g2ZSrGRe4i"" folds",2022-01-24T09:04:05.088Z,164301504508800
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:04:00.229Z,164301504022900
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:03:56.702Z,164301503670200
"""Eric @ H6gP0q2HPC"" posts a big blind of 0.20",2022-01-24T09:03:55.374Z,164301503537413
"""Jared @ h0BlfhuN9N"" posts a small blind of 0.10",2022-01-24T09:03:55.374Z,164301503537412
"Your hand is 2♠, A♦",2022-01-24T09:03:55.374Z,164301503537403
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (38.15) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (64.88) | #3 ""Kevin @ g2ZSrGRe4i"" (44.74) | #4 ""Noah M. @ U7lCIYq9Dw"" (4.60) | #5 ""Bennie @ 0M9SdU25_W"" (22.20) | #6 ""Sam @ QR-4gITocS"" (83.58) | #7 ""Ananya @ bkdD3UGpKq"" (32.07) | #8 ""#1 Zach @ vAnWuTY_FS"" (17.06) | #9 ""Jared @ h0BlfhuN9N"" (32.86) | #10 ""Eric @ H6gP0q2HPC"" (56.86)",2022-01-24T09:03:55.374Z,164301503537401
"-- starting hand #74  (No Limit Texas Hold'em) (dealer: ""#1 Zach @ vAnWuTY_FS"") --",2022-01-24T09:03:55.374Z,164301503537400
"-- ending hand #73 --",2022-01-24T09:03:52.374Z,164301503237402
"""#1 Zach @ vAnWuTY_FS"" collected 1.71 from pot",2022-01-24T09:03:52.374Z,164301503237401
"Uncalled bet of 1.71 returned to ""#1 Zach @ vAnWuTY_FS""",2022-01-24T09:03:52.374Z,164301503237400
"""Eric @ H6gP0q2HPC"" folds",2022-01-24T09:03:51.502Z,164301503150200
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:03:44.896Z,164301502489600
"""#1 Zach @ vAnWuTY_FS"" bets 1.71",2022-01-24T09:03:43.749Z,164301502374900
"Flop:  [A♣, J♣, A♦]",2022-01-24T09:03:39.058Z,164301501905800
"""Jared @ h0BlfhuN9N"" calls 0.57",2022-01-24T09:03:38.108Z,164301501810800
"""#1 Zach @ vAnWuTY_FS"" calls 0.57",2022-01-24T09:03:36.257Z,164301501625700
"""Ananya @ bkdD3UGpKq"" folds",2022-01-24T09:03:35.177Z,164301501517700
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:03:34.175Z,164301501417500
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:03:33.149Z,164301501314900
"""Noah M. @ U7lCIYq9Dw"" folds",2022-01-24T09:03:32.149Z,164301501214900
"""Kevin @ g2ZSrGRe4i"" folds",2022-01-24T09:03:31.205Z,164301501120500
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:03:30.222Z,164301501022200
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:03:18.159Z,164301499815900
"""Eric @ H6gP0q2HPC"" raises to 0.57",2022-01-24T09:03:17.215Z,164301499721500
"""Jared @ h0BlfhuN9N"" posts a big blind of 0.20",2022-01-24T09:03:12.644Z,164301499264413
"""#1 Zach @ vAnWuTY_FS"" posts a small blind of 0.10",2022-01-24T09:03:12.644Z,164301499264412
"Your hand is 4♥, J♥",2022-01-24T09:03:12.644Z,164301499264403
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (38.15) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (64.88) | #3 ""Kevin @ g2ZSrGRe4i"" (44.74) | #4 ""Noah M. @ U7lCIYq9Dw"" (4.60) | #5 ""Bennie @ 0M9SdU25_W"" (22.20) | #6 ""Sam @ QR-4gITocS"" (83.58) | #7 ""Ananya @ bkdD3UGpKq"" (32.07) | #8 ""#1 Zach @ vAnWuTY_FS"" (15.92) | #9 ""Jared @ h0BlfhuN9N"" (33.43) | #10 ""Eric @ H6gP0q2HPC"" (57.43)",2022-01-24T09:03:12.644Z,164301499264401
"-- starting hand #73  (No Limit Texas Hold'em) (dealer: ""Ananya @ bkdD3UGpKq"") --",2022-01-24T09:03:12.644Z,164301499264400
"-- ending hand #72 --",2022-01-24T09:03:09.638Z,164301498963802
"""Eric @ H6gP0q2HPC"" collected 7.75 from pot",2022-01-24T09:03:09.638Z,164301498963801
"Uncalled bet of 3.87 returned to ""Eric @ H6gP0q2HPC""",2022-01-24T09:03:09.638Z,164301498963800
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T09:03:08.740Z,164301498874000
"""Noah M. @ U7lCIYq9Dw"" folds",2022-01-24T09:03:07.827Z,164301498782700
"""Eric @ H6gP0q2HPC"" bets 3.87",2022-01-24T09:03:05.683Z,164301498568300
"""#1 Zach @ vAnWuTY_FS"" checks",2022-01-24T09:03:02.013Z,164301498201300
"River: 4♦, 6♥, Q♥, 9♥ [3♥]",2022-01-24T09:02:58.227Z,164301497822700
"""Noah M. @ U7lCIYq9Dw"" checks",2022-01-24T09:02:57.336Z,164301497733600
"""Eric @ H6gP0q2HPC"" checks",2022-01-24T09:02:54.804Z,164301497480400
"""#1 Zach @ vAnWuTY_FS"" checks",2022-01-24T09:02:51.860Z,164301497186000
"Turn: 4♦, 6♥, Q♥ [9♥]",2022-01-24T09:02:49.419Z,164301496941900
"""Noah M. @ U7lCIYq9Dw"" checks",2022-01-24T09:02:48.527Z,164301496852700
"""Eric @ H6gP0q2HPC"" checks",2022-01-24T09:02:38.390Z,164301495839000
"""#1 Zach @ vAnWuTY_FS"" checks",2022-01-24T09:02:36.229Z,164301495622900
"Flop:  [4♦, 6♥, Q♥]",2022-01-24T09:02:32.813Z,164301495281300
"""Kevin @ g2ZSrGRe4i"" folds",2022-01-24T09:02:31.884Z,164301495188400
"""Eric @ H6gP0q2HPC"" calls 2.25",2022-01-24T09:02:25.799Z,164301494579900
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:02:23.900Z,164301494390000
"""#1 Zach @ vAnWuTY_FS"" calls 2.25",2022-01-24T09:02:22.855Z,164301494285500
"""Ananya @ bkdD3UGpKq"" folds",2022-01-24T09:02:16.918Z,164301493691800
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:02:15.899Z,164301493589900
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:02:14.897Z,164301493489700
"""Noah M. @ U7lCIYq9Dw"" raises to 2.25",2022-01-24T09:02:13.920Z,164301493392000
"""Kevin @ g2ZSrGRe4i"" calls 0.70",2022-01-24T09:02:03.070Z,164301492307000
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:01:57.891Z,164301491789100
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:01:55.134Z,164301491513400
"""Eric @ H6gP0q2HPC"" raises to 0.70",2022-01-24T09:01:51.256Z,164301491125600
"""Jared @ h0BlfhuN9N"" calls 0.20",2022-01-24T09:01:46.347Z,164301490634700
"""#1 Zach @ vAnWuTY_FS"" posts a big blind of 0.20",2022-01-24T09:01:42.826Z,164301490282613
"""Ananya @ bkdD3UGpKq"" posts a small blind of 0.10",2022-01-24T09:01:42.826Z,164301490282612
"Your hand is 6♠, K♦",2022-01-24T09:01:42.826Z,164301490282603
"Player stacks: #1 ""Aidan @ Cjnby_nuhl"" (38.15) | #2 ""Real #1 Zach @ BBsZMWPFSI"" (64.88) | #3 ""Kevin @ g2ZSrGRe4i"" (45.44) | #4 ""Noah M. @ U7lCIYq9Dw"" (6.85) | #5 ""Bennie @ 0M9SdU25_W"" (22.20) | #6 ""Sam @ QR-4gITocS"" (83.58) | #7 ""Ananya @ bkdD3UGpKq"" (32.17) | #8 ""#1 Zach @ vAnWuTY_FS"" (18.17) | #9 ""Jared @ h0BlfhuN9N"" (33.63) | #10 ""Eric @ H6gP0q2HPC"" (51.93)",2022-01-24T09:01:42.826Z,164301490282601
"-- starting hand #72  (No Limit Texas Hold'em) (dealer: ""Sam @ QR-4gITocS"") --",2022-01-24T09:01:42.826Z,164301490282600
"-- ending hand #71 --",2022-01-24T09:01:39.920Z,164301489992002
"""Eric @ H6gP0q2HPC"" collected 1.70 from pot",2022-01-24T09:01:39.920Z,164301489992001
"Uncalled bet of 1.27 returned to ""Eric @ H6gP0q2HPC""",2022-01-24T09:01:39.920Z,164301489992000
"""#1 Zach @ vAnWuTY_FS"" folds",2022-01-24T09:01:39.033Z,164301489903300
"""Eric @ H6gP0q2HPC"" bets 1.27",2022-01-24T09:01:34.616Z,164301489461600
"""#1 Zach @ vAnWuTY_FS"" checks",2022-01-24T09:01:31.085Z,164301489108500
"Flop:  [10♥, 5♥, 9♠]",2022-01-24T09:01:27.913Z,164301488791300
"""#1 Zach @ vAnWuTY_FS"" calls 0.70",2022-01-24T09:01:27.093Z,164301488709300
"""Ananya @ bkdD3UGpKq"" folds",2022-01-24T09:01:25.558Z,164301488555800
"""Sam @ QR-4gITocS"" folds",2022-01-24T09:01:16.106Z,164301487610600
"""Bennie @ 0M9SdU25_W"" folds",2022-01-24T09:01:15.195Z,164301487519500
"""Noah M. @ U7lCIYq9Dw"" folds",2022-01-24T09:01:14.167Z,164301487416700
"""Kevin @ g2ZSrGRe4i"" folds",2022-01-24T09:01:13.171Z,164301487317100
"""Real #1 Zach @ BBsZMWPFSI"" folds",2022-01-24T09:01:12.195Z,164301487219500
"""Aidan @ Cjnby_nuhl"" folds",2022-01-24T09:01:04.304Z,164301486430400
"""Eric @ H6gP0q2HPC"" raises to 0.70",2022-01-24T09:01:03.356Z,164301486335600
"""Jared @ h0BlfhuN9N"" folds",2022-01-24T09:00:57.189Z,164301485718900
"""#1 Zach @ vAnWuTY_FS"" calls 0.20",2022-01-24T09:00:56.279Z,164301485627900
