entry,at,order
"-- ending hand #104 --",2022-01-27T10:10:40.151Z,164327824015102
"""Rohan @ Q8ZCor2YJG"" collected 20.00 from pot",2022-01-27T10:10:40.151Z,164327824015101
"Uncalled bet of 12.00 returned to ""Rohan @ Q8ZCor2YJG""",2022-01-27T10:10:40.151Z,164327824015100
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T10:10:39.253Z,164327823925300
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T10:10:32.196Z,164327823219600
"""Alex @ ZaGZoUO8Bg"" folds",2022-01-27T10:10:06.933Z,164327820693300
"""Rohan @ Q8ZCor2YJG"" bets 12.00",2022-01-27T10:10:05.908Z,164327820590800
"""Zach @ BBsZMWPFSI"" checks",2022-01-27T10:09:57.012Z,164327819701200
"Flop:  [3♥, 10♣, 3♣]",2022-01-27T10:09:54.259Z,164327819425900
"""Zach @ BBsZMWPFSI"" calls 5.00",2022-01-27T10:09:53.453Z,164327819345300
"""Eduardo @ vAnWuTY_FS"" calls 5.00",2022-01-27T10:09:50.752Z,164327819075200
"""Alex @ ZaGZoUO8Bg"" calls 5.00",2022-01-27T10:09:48.694Z,164327818869400
"""Rohan @ Q8ZCor2YJG"" raises to 5.00",2022-01-27T10:09:46.807Z,164327818680700
"""Zach @ BBsZMWPFSI"" calls 1.50",2022-01-27T10:09:41.553Z,164327818155300
"""Eduardo @ vAnWuTY_FS"" calls 1.50",2022-01-27T10:09:39.835Z,164327817983500
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T10:09:38.735Z,164327817873500
"""Sam @ QR-4gITocS"" folds",2022-01-27T10:09:37.809Z,164327817780900
"""Alex @ ZaGZoUO8Bg"" raises to 1.50",2022-01-27T10:09:35.951Z,164327817595100
"""Rohan @ Q8ZCor2YJG"" posts a big blind of 0.50",2022-01-27T10:09:31.312Z,164327817131209
"""Zach @ BBsZMWPFSI"" posts a small blind of 0.25",2022-01-27T10:09:31.312Z,164327817131208
"Your hand is 9♥, K♥",2022-01-27T10:09:31.312Z,164327817131207
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (54.89) | #2 ""Alex @ ZaGZoUO8Bg"" (84.01) | #5 ""Sam @ QR-4gITocS"" (63.93) | #7 ""Aidan @ Cjnby_nuhl"" (84.25) | #9 ""Eduardo @ vAnWuTY_FS"" (22.55) | #10 ""Zach @ BBsZMWPFSI"" (92.37)",2022-01-27T10:09:31.312Z,164327817131201
"-- starting hand #104  (No Limit Texas Hold'em) (dealer: ""Eduardo @ vAnWuTY_FS"") --",2022-01-27T10:09:31.312Z,164327817131200
"-- ending hand #103 --",2022-01-27T10:09:28.241Z,164327816824102
"""Sam @ QR-4gITocS"" collected 3.61 from pot with Flush, 10h High (combination: 10♥, 8♥, 7♥, 6♥, 2♥)",2022-01-27T10:09:28.241Z,164327816824101
"""Sam @ QR-4gITocS"" shows a 10♥, 10♦.",2022-01-27T10:09:28.241Z,164327816824100
"""Aidan @ Cjnby_nuhl"" checks",2022-01-27T10:09:27.330Z,164327816733000
"""Sam @ QR-4gITocS"" checks",2022-01-27T10:09:26.419Z,164327816641900
"River: A♣, 2♥, 6♥, 8♥ [7♥]",2022-01-27T10:09:22.030Z,164327816203000
"""Aidan @ Cjnby_nuhl"" checks",2022-01-27T10:09:21.199Z,164327816119900
"""Sam @ QR-4gITocS"" checks",2022-01-27T10:09:17.335Z,164327815733500
"Turn: A♣, 2♥, 6♥ [8♥]",2022-01-27T10:09:14.898Z,164327815489800
"""Aidan @ Cjnby_nuhl"" checks",2022-01-27T10:09:14.029Z,164327815402900
"""Sam @ QR-4gITocS"" checks",2022-01-27T10:09:11.564Z,164327815156400
"Flop:  [A♣, 2♥, 6♥]",2022-01-27T10:09:05.689Z,164327814568900
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T10:09:04.819Z,164327814481900
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T10:09:02.319Z,164327814231900
"""Aidan @ Cjnby_nuhl"" calls 1.43",2022-01-27T10:09:01.261Z,164327814126100
"""Sam @ QR-4gITocS"" raises to 1.43",2022-01-27T10:08:59.365Z,164327813936500
"""Alex @ ZaGZoUO8Bg"" folds",2022-01-27T10:08:54.481Z,164327813448100
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T10:08:53.191Z,164327813319100
"""Zach @ BBsZMWPFSI"" posts a big blind of 0.50",2022-01-27T10:08:50.012Z,164327813001209
"""Eduardo @ vAnWuTY_FS"" posts a small blind of 0.25",2022-01-27T10:08:50.012Z,164327813001208
"Your hand is 4♣, Q♥",2022-01-27T10:08:50.012Z,164327813001207
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (54.89) | #2 ""Alex @ ZaGZoUO8Bg"" (84.01) | #5 ""Sam @ QR-4gITocS"" (61.75) | #7 ""Aidan @ Cjnby_nuhl"" (85.68) | #9 ""Eduardo @ vAnWuTY_FS"" (22.80) | #10 ""Zach @ BBsZMWPFSI"" (92.87)",2022-01-27T10:08:50.012Z,164327813001201
"-- starting hand #103  (No Limit Texas Hold'em) (dealer: ""Aidan @ Cjnby_nuhl"") --",2022-01-27T10:08:50.012Z,164327813001200
"-- ending hand #102 --",2022-01-27T10:08:47.009Z,164327812700902
"""Alex @ ZaGZoUO8Bg"" collected 31.71 from pot",2022-01-27T10:08:47.009Z,164327812700901
"Uncalled bet of 15.89 returned to ""Alex @ ZaGZoUO8Bg""",2022-01-27T10:08:47.009Z,164327812700900
"""Sam @ QR-4gITocS"" folds",2022-01-27T10:08:46.097Z,164327812609700
"""Alex @ ZaGZoUO8Bg"" raises to 25.00",2022-01-27T10:08:14.573Z,164327809457300
"""Sam @ QR-4gITocS"" bets 9.11",2022-01-27T10:08:00.349Z,164327808034900
"""Alex @ ZaGZoUO8Bg"" checks",2022-01-27T10:07:52.591Z,164327807259100
"Turn: 9♣, 6♠, 6♦ [2♦]",2022-01-27T10:07:50.929Z,164327807092900
"""Alex @ ZaGZoUO8Bg"" calls 4.87",2022-01-27T10:07:50.050Z,164327807005000
"""Sam @ QR-4gITocS"" raises to 4.87",2022-01-27T10:07:45.574Z,164327806557400
"""Alex @ ZaGZoUO8Bg"" bets 1.50",2022-01-27T10:07:37.404Z,164327805740400
"Flop:  [9♣, 6♠, 6♦]",2022-01-27T10:07:32.117Z,164327805211700
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T10:07:31.223Z,164327805122300
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T10:07:30.205Z,164327805020500
"""Sam @ QR-4gITocS"" calls 1.50",2022-01-27T10:07:29.169Z,164327804916900
"""Alex @ ZaGZoUO8Bg"" raises to 1.50",2022-01-27T10:07:25.584Z,164327804558400
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T10:07:20.156Z,164327804015600
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T10:07:18.117Z,164327803811700
"""Eduardo @ vAnWuTY_FS"" posts a big blind of 0.50",2022-01-27T10:07:16.106Z,164327803610609
"""Aidan @ Cjnby_nuhl"" posts a small blind of 0.25",2022-01-27T10:07:16.106Z,164327803610608
"Your hand is A♥, 3♦",2022-01-27T10:07:16.106Z,164327803610607
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (54.89) | #2 ""Alex @ ZaGZoUO8Bg"" (67.78) | #5 ""Sam @ QR-4gITocS"" (77.23) | #7 ""Aidan @ Cjnby_nuhl"" (85.93) | #9 ""Eduardo @ vAnWuTY_FS"" (23.30) | #10 ""Zach @ BBsZMWPFSI"" (92.87)",2022-01-27T10:07:16.106Z,164327803610601
"-- starting hand #102  (No Limit Texas Hold'em) (dealer: ""Sam @ QR-4gITocS"") --",2022-01-27T10:07:16.106Z,164327803610600
"-- ending hand #101 --",2022-01-27T10:07:13.103Z,164327803310302
"""Rohan @ Q8ZCor2YJG"" collected 1.25 from pot",2022-01-27T10:07:13.103Z,164327803310301
"Uncalled bet of 1.00 returned to ""Rohan @ Q8ZCor2YJG""",2022-01-27T10:07:13.103Z,164327803310300
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T10:07:12.192Z,164327803219200
"""Sam @ QR-4gITocS"" folds",2022-01-27T10:07:11.229Z,164327803122900
"""Alex @ ZaGZoUO8Bg"" folds",2022-01-27T10:07:05.884Z,164327802588400
"""Rohan @ Q8ZCor2YJG"" raises to 1.50",2022-01-27T10:07:04.790Z,164327802479000
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T10:06:58.612Z,164327801861200
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T10:06:57.584Z,164327801758400
"""Aidan @ Cjnby_nuhl"" posts a big blind of 0.50",2022-01-27T10:06:55.292Z,164327801529209
"""Sam @ QR-4gITocS"" posts a small blind of 0.25",2022-01-27T10:06:55.292Z,164327801529208
"Your hand is 8♠, K♣",2022-01-27T10:06:55.292Z,164327801529207
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (54.14) | #2 ""Alex @ ZaGZoUO8Bg"" (67.78) | #5 ""Sam @ QR-4gITocS"" (77.48) | #7 ""Aidan @ Cjnby_nuhl"" (86.43) | #9 ""Eduardo @ vAnWuTY_FS"" (23.30) | #10 ""Zach @ BBsZMWPFSI"" (92.87)",2022-01-27T10:06:55.292Z,164327801529201
"-- starting hand #101  (No Limit Texas Hold'em) (dealer: ""Alex @ ZaGZoUO8Bg"") --",2022-01-27T10:06:55.292Z,164327801529200
"-- ending hand #100 --",2022-01-27T10:06:52.293Z,164327801229302
"""Rohan @ Q8ZCor2YJG"" collected 12.14 from pot",2022-01-27T10:06:52.293Z,164327801229301
"Uncalled bet of 5.00 returned to ""Rohan @ Q8ZCor2YJG""",2022-01-27T10:06:52.293Z,164327801229300
"""Sam @ QR-4gITocS"" folds",2022-01-27T10:06:51.476Z,164327801147600
"""Rohan @ Q8ZCor2YJG"" bets 5.00",2022-01-27T10:06:49.073Z,164327800907300
"""Sam @ QR-4gITocS"" checks",2022-01-27T10:06:42.205Z,164327800220500
"River: 7♣, 10♦, 3♦, 9♦ [8♦]",2022-01-27T10:06:28.449Z,164327798844900
"""Rohan @ Q8ZCor2YJG"" checks",2022-01-27T10:06:27.486Z,164327798748600
"""Sam @ QR-4gITocS"" checks",2022-01-27T10:06:24.759Z,164327798475900
"Turn: 7♣, 10♦, 3♦ [9♦]",2022-01-27T10:06:16.637Z,164327797663700
"""Alex @ ZaGZoUO8Bg"" folds",2022-01-27T10:06:15.814Z,164327797581400
"""Rohan @ Q8ZCor2YJG"" calls 3.64",2022-01-27T10:06:14.838Z,164327797483800
"""Sam @ QR-4gITocS"" bets 3.64",2022-01-27T10:06:11.704Z,164327797170400
"""Alex @ ZaGZoUO8Bg"" checks",2022-01-27T10:06:03.439Z,164327796343900
"Flop:  [7♣, 10♦, 3♦]",2022-01-27T10:06:01.424Z,164327796142400
"""Alex @ ZaGZoUO8Bg"" calls 1.62",2022-01-27T10:06:00.522Z,164327796052200
"""Rohan @ Q8ZCor2YJG"" calls 1.62",2022-01-27T10:05:59.577Z,164327795957700
"""Sam @ QR-4gITocS"" raises to 1.62",2022-01-27T10:05:57.441Z,164327795744100
"""Alex @ ZaGZoUO8Bg"" calls 0.50",2022-01-27T10:05:49.018Z,164327794901800
"""Rohan @ Q8ZCor2YJG"" calls 0.50",2022-01-27T10:05:46.124Z,164327794612400
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T10:05:43.554Z,164327794355400
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T10:05:42.535Z,164327794253500
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T10:05:41.603Z,164327794160300
"""Sam @ QR-4gITocS"" posts a big blind of 0.50",2022-01-27T10:05:40.398Z,164327794039809
"""Alex @ ZaGZoUO8Bg"" posts a small blind of 0.25",2022-01-27T10:05:40.398Z,164327794039808
"Your hand is 2♠, K♦",2022-01-27T10:05:40.398Z,164327794039807
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (47.26) | #2 ""Alex @ ZaGZoUO8Bg"" (69.40) | #5 ""Sam @ QR-4gITocS"" (82.74) | #7 ""Aidan @ Cjnby_nuhl"" (86.43) | #9 ""Eduardo @ vAnWuTY_FS"" (23.30) | #10 ""Zach @ BBsZMWPFSI"" (92.87)",2022-01-27T10:05:40.398Z,164327794039801
"-- starting hand #100  (No Limit Texas Hold'em) (dealer: ""Rohan @ Q8ZCor2YJG"") --",2022-01-27T10:05:40.398Z,164327794039800
"-- ending hand #99 --",2022-01-27T10:05:37.427Z,164327793742702
"""Zach @ BBsZMWPFSI"" collected 3.25 from pot",2022-01-27T10:05:37.427Z,164327793742701
"Uncalled bet of 1.50 returned to ""Zach @ BBsZMWPFSI""",2022-01-27T10:05:37.427Z,164327793742700
"""Alex @ ZaGZoUO8Bg"" folds",2022-01-27T10:05:36.595Z,164327793659500
"""Zach @ BBsZMWPFSI"" bets 1.50",2022-01-27T10:05:35.434Z,164327793543400
"""Alex @ ZaGZoUO8Bg"" checks",2022-01-27T10:05:27.182Z,164327792718200
"Turn: 7♠, 9♦, 6♠ [7♥]",2022-01-27T10:05:25.790Z,164327792579000
"""Zach @ BBsZMWPFSI"" checks",2022-01-27T10:05:24.886Z,164327792488600
"""Alex @ ZaGZoUO8Bg"" checks",2022-01-27T10:05:19.317Z,164327791931700
"Flop:  [7♠, 9♦, 6♠]",2022-01-27T10:05:17.530Z,164327791753000
"""Alex @ ZaGZoUO8Bg"" calls 1.50",2022-01-27T10:05:16.611Z,164327791661100
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T10:05:14.873Z,164327791487300
"""Zach @ BBsZMWPFSI"" raises to 1.50",2022-01-27T10:05:13.229Z,164327791322900
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T10:05:09.232Z,164327790923200
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T10:05:08.215Z,164327790821500
"""Sam @ QR-4gITocS"" folds",2022-01-27T10:05:07.242Z,164327790724200
"""Alex @ ZaGZoUO8Bg"" posts a big blind of 0.50",2022-01-27T10:05:04.321Z,164327790432109
"""Rohan @ Q8ZCor2YJG"" posts a small blind of 0.25",2022-01-27T10:05:04.321Z,164327790432108
"Your hand is 3♥, 10♥",2022-01-27T10:05:04.321Z,164327790432107
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (47.51) | #2 ""Alex @ ZaGZoUO8Bg"" (70.90) | #5 ""Sam @ QR-4gITocS"" (82.74) | #7 ""Aidan @ Cjnby_nuhl"" (86.43) | #9 ""Eduardo @ vAnWuTY_FS"" (23.30) | #10 ""Zach @ BBsZMWPFSI"" (91.12)",2022-01-27T10:05:04.321Z,164327790432101
"-- starting hand #99  (No Limit Texas Hold'em) (dealer: ""Zach @ BBsZMWPFSI"") --",2022-01-27T10:05:04.321Z,164327790432100
"-- ending hand #98 --",2022-01-27T10:05:01.312Z,164327790131202
"""Zach @ BBsZMWPFSI"" collected 7.50 from pot with Three of a Kind, 6's (combination: 6♣, 6♦, 6♠, Q♠, 5♠)",2022-01-27T10:05:01.312Z,164327790131201
"""Zach @ BBsZMWPFSI"" shows a 6♣, 5♠.",2022-01-27T10:05:01.312Z,164327790131200
"""Eduardo @ vAnWuTY_FS"" calls 1.50",2022-01-27T10:05:00.492Z,164327790049200
"""Rohan @ Q8ZCor2YJG"" calls 1.50",2022-01-27T10:04:59.323Z,164327789932300
"""Zach @ BBsZMWPFSI"" bets 1.50",2022-01-27T10:04:57.584Z,164327789758400
"River: 6♦, Q♠, 3♣, 6♠ [2♠]",2022-01-27T10:04:52.308Z,164327789230800
"""Eduardo @ vAnWuTY_FS"" calls 0.50",2022-01-27T10:04:51.481Z,164327789148100
"""Rohan @ Q8ZCor2YJG"" calls 0.50",2022-01-27T10:04:50.528Z,164327789052800
"""Zach @ BBsZMWPFSI"" bets 0.50",2022-01-27T10:04:48.862Z,164327788886200
"Turn: 6♦, Q♠, 3♣ [6♠]",2022-01-27T10:04:46.378Z,164327788637800
"""Eduardo @ vAnWuTY_FS"" checks",2022-01-27T10:04:45.518Z,164327788551800
"""Rohan @ Q8ZCor2YJG"" checks",2022-01-27T10:04:44.175Z,164327788417500
"""Zach @ BBsZMWPFSI"" checks",2022-01-27T10:04:42.000Z,164327788200000
"Flop:  [6♦, Q♠, 3♣]",2022-01-27T10:04:39.292Z,164327787929200
"""Rohan @ Q8ZCor2YJG"" checks",2022-01-27T10:04:38.428Z,164327787842800
"""Zach @ BBsZMWPFSI"" calls 0.50",2022-01-27T10:04:35.550Z,164327787555000
"""Eduardo @ vAnWuTY_FS"" calls 0.50",2022-01-27T10:04:30.562Z,164327787056200
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T10:04:28.977Z,164327786897700
"""Sam @ QR-4gITocS"" folds",2022-01-27T10:04:27.964Z,164327786796400
"""Alex @ ZaGZoUO8Bg"" folds",2022-01-27T10:04:22.115Z,164327786211500
"""Rohan @ Q8ZCor2YJG"" posts a big blind of 0.50",2022-01-27T10:04:20.240Z,164327786024009
"""Zach @ BBsZMWPFSI"" posts a small blind of 0.25",2022-01-27T10:04:20.240Z,164327786024008
"Your hand is 6♣, 5♠",2022-01-27T10:04:20.240Z,164327786024007
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (50.01) | #2 ""Alex @ ZaGZoUO8Bg"" (70.90) | #5 ""Sam @ QR-4gITocS"" (82.74) | #7 ""Aidan @ Cjnby_nuhl"" (86.43) | #9 ""Eduardo @ vAnWuTY_FS"" (25.80) | #10 ""Zach @ BBsZMWPFSI"" (86.12)",2022-01-27T10:04:20.240Z,164327786024001
"-- starting hand #98  (No Limit Texas Hold'em) (dealer: ""Eduardo @ vAnWuTY_FS"") --",2022-01-27T10:04:20.240Z,164327786024000
"""Zach @ BBsZMWPFSI"" shows a Q♣, J♣.",2022-01-27T10:04:18.320Z,164327785832000
"-- ending hand #97 --",2022-01-27T10:04:16.557Z,164327785655702
"""Zach @ BBsZMWPFSI"" collected 7.25 from pot",2022-01-27T10:04:16.557Z,164327785655701
"Uncalled bet of 3.50 returned to ""Zach @ BBsZMWPFSI""",2022-01-27T10:04:16.557Z,164327785655700
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T10:04:15.639Z,164327785563900
"""Zach @ BBsZMWPFSI"" raises to 5.50",2022-01-27T10:03:49.952Z,164327782995200
"""Aidan @ Cjnby_nuhl"" bets 2.00",2022-01-27T10:03:43.924Z,164327782392400
"""Zach @ BBsZMWPFSI"" checks",2022-01-27T10:03:36.923Z,164327781692300
"Turn: 10♥, J♠, 3♣ [Q♦]",2022-01-27T10:03:33.300Z,164327781330000
"""Aidan @ Cjnby_nuhl"" checks",2022-01-27T10:03:32.436Z,164327781243600
"""Zach @ BBsZMWPFSI"" checks",2022-01-27T10:03:24.845Z,164327780484500
"Flop:  [10♥, J♠, 3♣]",2022-01-27T10:03:20.196Z,164327780019600
"""Zach @ BBsZMWPFSI"" calls 1.50",2022-01-27T10:03:19.260Z,164327779926000
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T10:03:17.962Z,164327779796200
"""Aidan @ Cjnby_nuhl"" raises to 1.50",2022-01-27T10:03:17.029Z,164327779702900
"""Sam @ QR-4gITocS"" folds",2022-01-27T10:03:14.447Z,164327779444700
"""Alex @ ZaGZoUO8Bg"" folds",2022-01-27T10:03:09.857Z,164327778985700
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T10:03:08.813Z,164327778881300
"""Zach @ BBsZMWPFSI"" posts a big blind of 0.50",2022-01-27T10:03:06.855Z,164327778685509
"""Eduardo @ vAnWuTY_FS"" posts a small blind of 0.25",2022-01-27T10:03:06.855Z,164327778685508
"Your hand is Q♣, J♣",2022-01-27T10:03:06.855Z,164327778685507
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (50.01) | #2 ""Alex @ ZaGZoUO8Bg"" (70.90) | #5 ""Sam @ QR-4gITocS"" (82.74) | #7 ""Aidan @ Cjnby_nuhl"" (89.93) | #9 ""Eduardo @ vAnWuTY_FS"" (26.05) | #10 ""Zach @ BBsZMWPFSI"" (82.37)",2022-01-27T10:03:06.855Z,164327778685501
"-- starting hand #97  (No Limit Texas Hold'em) (dealer: ""Aidan @ Cjnby_nuhl"") --",2022-01-27T10:03:06.855Z,164327778685500
"-- ending hand #96 --",2022-01-27T10:03:03.854Z,164327778385402
"""Eduardo @ vAnWuTY_FS"" collected 0.50 from pot",2022-01-27T10:03:03.854Z,164327778385401
"Uncalled bet of 0.25 returned to ""Eduardo @ vAnWuTY_FS""",2022-01-27T10:03:03.854Z,164327778385400
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T10:03:03.020Z,164327778302000
"""Sam @ QR-4gITocS"" folds",2022-01-27T10:03:02.085Z,164327778208500
"""Alex @ ZaGZoUO8Bg"" folds",2022-01-27T10:02:56.441Z,164327777644100
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T10:02:55.395Z,164327777539500
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T10:02:53.651Z,164327777365100
"""Eduardo @ vAnWuTY_FS"" posts a big blind of 0.50",2022-01-27T10:02:51.922Z,164327777192209
"""Aidan @ Cjnby_nuhl"" posts a small blind of 0.25",2022-01-27T10:02:51.922Z,164327777192208
"Your hand is 7♠, 4♠",2022-01-27T10:02:51.922Z,164327777192207
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (50.01) | #2 ""Alex @ ZaGZoUO8Bg"" (70.90) | #5 ""Sam @ QR-4gITocS"" (82.74) | #7 ""Aidan @ Cjnby_nuhl"" (90.18) | #9 ""Eduardo @ vAnWuTY_FS"" (25.80) | #10 ""Zach @ BBsZMWPFSI"" (82.37)",2022-01-27T10:02:51.922Z,164327777192201
"-- starting hand #96  (No Limit Texas Hold'em) (dealer: ""Sam @ QR-4gITocS"") --",2022-01-27T10:02:51.922Z,164327777192200
"-- ending hand #95 --",2022-01-27T10:02:48.991Z,164327776899102
"""Zach @ BBsZMWPFSI"" collected 5.75 from pot",2022-01-27T10:02:48.991Z,164327776899101
"Uncalled bet of 3.00 returned to ""Zach @ BBsZMWPFSI""",2022-01-27T10:02:48.991Z,164327776899100
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T10:02:48.145Z,164327776814500
"""Zach @ BBsZMWPFSI"" raises to 4.50",2022-01-27T10:02:32.353Z,164327775235300
"""Aidan @ Cjnby_nuhl"" bets 1.50",2022-01-27T10:02:23.547Z,164327774354700
"River: 10♣, 5♥, 9♦, 7♠ [9♣]",2022-01-27T10:02:17.772Z,164327773777200
"""Zach @ BBsZMWPFSI"" calls 0.75",2022-01-27T10:02:16.950Z,164327773695000
"""Aidan @ Cjnby_nuhl"" bets 0.75",2022-01-27T10:02:11.387Z,164327773138700
"Turn: 10♣, 5♥, 9♦ [7♠]",2022-01-27T10:02:05.821Z,164327772582100
"""Zach @ BBsZMWPFSI"" checks",2022-01-27T10:02:04.967Z,164327772496700
"""Aidan @ Cjnby_nuhl"" checks",2022-01-27T10:01:51.753Z,164327771175300
"Flop:  [10♣, 5♥, 9♦]",2022-01-27T10:01:50.139Z,164327771013900
"""Aidan @ Cjnby_nuhl"" checks",2022-01-27T10:01:49.230Z,164327770923000
"""Sam @ QR-4gITocS"" folds",2022-01-27T10:01:48.305Z,164327770830500
"""Alex @ ZaGZoUO8Bg"" folds",2022-01-27T10:01:47.329Z,164327770732900
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T10:01:46.344Z,164327770634400
"""Zach @ BBsZMWPFSI"" calls 0.50",2022-01-27T10:01:44.135Z,164327770413500
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T10:01:40.104Z,164327770010400
"""Aidan @ Cjnby_nuhl"" posts a big blind of 0.50",2022-01-27T10:01:36.925Z,164327769692509
"""Sam @ QR-4gITocS"" posts a small blind of 0.25",2022-01-27T10:01:36.925Z,164327769692508
"Your hand is 8♣, 6♣",2022-01-27T10:01:36.925Z,164327769692507
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (50.01) | #2 ""Alex @ ZaGZoUO8Bg"" (70.90) | #5 ""Sam @ QR-4gITocS"" (82.99) | #7 ""Aidan @ Cjnby_nuhl"" (92.93) | #9 ""Eduardo @ vAnWuTY_FS"" (25.80) | #10 ""Zach @ BBsZMWPFSI"" (79.37)",2022-01-27T10:01:36.925Z,164327769692501
"-- starting hand #95  (No Limit Texas Hold'em) (dealer: ""Alex @ ZaGZoUO8Bg"") --",2022-01-27T10:01:36.925Z,164327769692500
"""Zach @ BBsZMWPFSI"" shows a Q♠, Q♥.",2022-01-27T10:01:34.903Z,164327769490300
"""Alex @ ZaGZoUO8Bg"" shows a 7♦, 7♣.",2022-01-27T10:01:32.927Z,164327769292700
"-- ending hand #94 --",2022-01-27T10:01:32.595Z,164327769259502
"""Zach @ BBsZMWPFSI"" collected 16.50 from pot",2022-01-27T10:01:32.595Z,164327769259501
"Uncalled bet of 12.37 returned to ""Zach @ BBsZMWPFSI""",2022-01-27T10:01:32.595Z,164327769259500
"""Alex @ ZaGZoUO8Bg"" folds",2022-01-27T10:01:31.749Z,164327769174900
"""Zach @ BBsZMWPFSI"" bets 12.37",2022-01-27T10:01:19.428Z,164327767942800
"""Alex @ ZaGZoUO8Bg"" checks",2022-01-27T10:01:05.306Z,164327766530600
"Flop:  [5♥, 6♦, 5♣]",2022-01-27T10:01:00.886Z,164327766088600
"""Alex @ ZaGZoUO8Bg"" calls 8.00",2022-01-27T10:01:00.013Z,164327766001300
"""Zach @ BBsZMWPFSI"" raises to 8.00",2022-01-27T10:00:57.134Z,164327765713400
"""Sam @ QR-4gITocS"" folds",2022-01-27T10:00:41.675Z,164327764167500
"""Alex @ ZaGZoUO8Bg"" raises to 3.50",2022-01-27T10:00:38.892Z,164327763889200
"""Rohan @ Q8ZCor2YJG"" folds",2022-01-27T10:00:33.207Z,164327763320700
"""Zach @ BBsZMWPFSI"" raises to 1.50",2022-01-27T10:00:31.299Z,164327763129900
"""Eduardo @ vAnWuTY_FS"" folds",2022-01-27T10:00:29.018Z,164327762901800
"""Aidan @ Cjnby_nuhl"" folds",2022-01-27T10:00:27.984Z,164327762798400
"""Sam @ QR-4gITocS"" posts a big blind of 0.50",2022-01-27T10:00:27.051Z,164327762705109
"""Alex @ ZaGZoUO8Bg"" posts a small blind of 0.25",2022-01-27T10:00:27.051Z,164327762705108
"Your hand is Q♠, Q♥",2022-01-27T10:00:27.051Z,164327762705107
"Player stacks: #1 ""Rohan @ Q8ZCor2YJG"" (50.01) | #2 ""Alex @ ZaGZoUO8Bg"" (78.90) | #5 ""Sam @ QR-4gITocS"" (83.49) | #7 ""Aidan @ Cjnby_nuhl"" (92.93) | #9 ""Eduardo @ vAnWuTY_FS"" (25.80) | #10 ""Zach @ BBsZMWPFSI"" (70.87)",2022-01-27T10:00:27.051Z,164327762705101
"-- starting hand #94  (No Limit Texas Hold'em) (dealer: ""Rohan @ Q8ZCor2YJG"") --",2022-01-27T10:00:27.051Z,164327762705100
"-- ending hand #93 --",2022-01-27T10:00:24.043Z,164327762404302
"""Alex @ ZaGZoUO8Bg"" collected 2.25 from pot",2022-01-27T10:00:24.043Z,164327762404301
"Uncalled bet of 1.00 returned to ""Alex @ ZaGZoUO8Bg""",2022-01-27T10:00:24.043Z,164327762404300
"""Zach @ BBsZMWPFSI"" folds",2022-01-27T10:00:23.228Z,164327762322800
"""Alex @ ZaGZoUO8Bg"" bets 1.00",2022-01-27T10:00:09.156Z,164327760915600
"Turn: Q♠, 8♥, J♥ [4♦]",2022-01-27T10:00:02.162Z,164327760216200
"""Zach @ BBsZMWPFSI"" calls 0.50",2022-01-27T10:00:01.333Z,164327760133300
