entry,at,order
"""Shannman @ lTUVeDpLoD"" calls 0.50",2022-01-26T09:08:43.787Z,164318812378700
"""GT3 @ 8BXBu1Krqt"" calls 0.50",2022-01-26T09:08:42.565Z,164318812256500
"""Nate @ -Xs3B1ao3g"" posts a big blind of 0.50",2022-01-26T09:08:40.167Z,164318812016712
"""Matthew @ jY15iYWiO1"" posts a small blind of 0.25",2022-01-26T09:08:40.167Z,164318812016711
"Your hand is 5♣, 2♦",2022-01-26T09:08:40.167Z,164318812016708
"Player stacks: #1 ""Matthew @ jY15iYWiO1"" (829.70) | #2 ""Nate @ -Xs3B1ao3g"" (155.17) | #3 ""GT3 @ 8BXBu1Krqt"" (100.00) | #4 ""Shannman @ lTUVeDpLoD"" (279.70) | #5 ""kobe @ dvavFrv8ZM"" (211.65) | #6 ""Sam @ QR-4gITocS"" (343.10) | #7 ""Zach @ BBsZMWPFSI"" (106.72) | #8 ""Aidan @ Cjnby_nuhl"" (180.02) | #10 ""Henry @ lThNfQ1a9c"" (293.94)",2022-01-26T09:08:40.167Z,164318812016701
"-- starting hand #93  (No Limit Texas Hold'em) (dealer: ""Henry @ lThNfQ1a9c"") --",2022-01-26T09:08:40.167Z,164318812016700
"""Shannman @ lTUVeDpLoD"" shows a 3♠, 2♥.",2022-01-26T09:08:39.023Z,164318811902300
"""Matthew @ jY15iYWiO1"" shows a 9♥, 8♠.",2022-01-26T09:08:35.785Z,164318811578500
"-- ending hand #92 --",2022-01-26T09:08:33.101Z,164318811310103
"""Henry @ lThNfQ1a9c"" shows a A♣, J♥.",2022-01-26T09:08:33.101Z,164318811310102
"""Nate @ -Xs3B1ao3g"" collected 87.50 from pot with Straight, 10 High (combination: 10♦, 9♦, 8♦, 7♠, 6♣)",2022-01-26T09:08:33.101Z,164318811310101
"""Nate @ -Xs3B1ao3g"" shows a 8♦, 9♦.",2022-01-26T09:08:33.101Z,164318811310100
"""Nate @ -Xs3B1ao3g"" calls 26.25",2022-01-26T09:08:32.216Z,164318811221600
"""Henry @ lThNfQ1a9c"" bets 26.25",2022-01-26T09:08:29.280Z,164318810928000
"River: 6♣, K♣, 7♠, 10♦ [2♣]",2022-01-26T09:08:16.489Z,164318809648900
"""Shannman @ lTUVeDpLoD"" folds",2022-01-26T09:08:15.660Z,164318809566000
"""Nate @ -Xs3B1ao3g"" calls 10.50",2022-01-26T09:08:14.731Z,164318809473100
"""Henry @ lThNfQ1a9c"" bets 10.50",2022-01-26T09:08:12.173Z,164318809217300
"Turn: 6♣, K♣, 7♠ [10♦]",2022-01-26T09:08:04.236Z,164318808423600
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T09:08:03.303Z,164318808330300
"""Nate @ -Xs3B1ao3g"" checks",2022-01-26T09:08:01.385Z,164318808138500
"""Henry @ lThNfQ1a9c"" checks",2022-01-26T09:08:00.083Z,164318808008300
"Flop:  [6♣, K♣, 7♠]",2022-01-26T09:07:56.628Z,164318807662800
"""Shannman @ lTUVeDpLoD"" calls 4.50",2022-01-26T09:07:55.697Z,164318807569700
"""Nate @ -Xs3B1ao3g"" calls 4.50",2022-01-26T09:07:53.412Z,164318807341200
"""Matthew @ jY15iYWiO1"" folds",2022-01-26T09:07:52.134Z,164318807213400
"""Henry @ lThNfQ1a9c"" raises to 4.50",2022-01-26T09:07:41.245Z,164318806124500
"""Aidan @ Cjnby_nuhl"" folds",2022-01-26T09:07:27.109Z,164318804710900
"""Zach @ BBsZMWPFSI"" folds",2022-01-26T09:07:26.104Z,164318804610400
"""Sam @ QR-4gITocS"" folds",2022-01-26T09:07:25.102Z,164318804510200
"""kobe @ dvavFrv8ZM"" folds",2022-01-26T09:07:10.839Z,164318803083900
"""Shannman @ lTUVeDpLoD"" calls 1.00",2022-01-26T09:07:09.910Z,164318802991000
"""GT3 @ 8BXBu1Krqt"" folds",2022-01-26T09:07:08.372Z,164318802837200
"""Nate @ -Xs3B1ao3g"" posts a straddle of 1.00",2022-01-26T09:07:04.033Z,164318802403314
"""Matthew @ jY15iYWiO1"" posts a big blind of 0.50",2022-01-26T09:07:04.033Z,164318802403313
"""Henry @ lThNfQ1a9c"" posts a small blind of 0.25",2022-01-26T09:07:04.033Z,164318802403312
"Your hand is 9♠, 5♦",2022-01-26T09:07:04.033Z,164318802403309
"Player stacks: #1 ""Matthew @ jY15iYWiO1"" (830.20) | #2 ""Nate @ -Xs3B1ao3g"" (108.92) | #3 ""GT3 @ 8BXBu1Krqt"" (100.00) | #4 ""Shannman @ lTUVeDpLoD"" (284.20) | #5 ""kobe @ dvavFrv8ZM"" (211.65) | #6 ""Sam @ QR-4gITocS"" (343.10) | #7 ""Zach @ BBsZMWPFSI"" (106.72) | #8 ""Aidan @ Cjnby_nuhl"" (180.02) | #10 ""Henry @ lThNfQ1a9c"" (335.19)",2022-01-26T09:07:04.033Z,164318802403302
"-- starting hand #92  (No Limit Texas Hold'em) (dealer: ""Aidan @ Cjnby_nuhl"") --",2022-01-26T09:07:04.033Z,164318802403301
"The player ""GT3 @ 8BXBu1Krqt"" joined the game with a stack of 100.00.",2022-01-26T09:07:04.033Z,164318802403300
"Undealt cards: 10♣, 10♠, 3♦, A♣ [A♦]",2022-01-26T09:06:59.901Z,164318801990100
"The admin approved the player ""GT3 @ 8BXBu1Krqt"" participation with a stack of 100.00.",2022-01-26T09:06:58.419Z,164318801841900
"-- ending hand #91 --",2022-01-26T09:06:58.126Z,164318801812602
"""Henry @ lThNfQ1a9c"" collected 16.25 from pot",2022-01-26T09:06:58.126Z,164318801812601
"Uncalled bet of 8.12 returned to ""Henry @ lThNfQ1a9c""",2022-01-26T09:06:58.126Z,164318801812600
"""Aidan @ Cjnby_nuhl"" folds",2022-01-26T09:06:57.231Z,164318801723100
"""Shannman @ lTUVeDpLoD"" folds",2022-01-26T09:06:56.234Z,164318801623400
"""Henry @ lThNfQ1a9c"" bets 8.12",2022-01-26T09:06:53.406Z,164318801340600
"The player ""GT3 @ 8BXBu1Krqt"" requested a seat.",2022-01-26T09:06:51.392Z,164318801139200
"""Aidan @ Cjnby_nuhl"" checks",2022-01-26T09:06:50.628Z,164318801062800
"Turn: 10♣, 10♠, 3♦ [A♣]",2022-01-26T09:06:48.920Z,164318800892000
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T09:06:48.050Z,164318800805000
"""Henry @ lThNfQ1a9c"" checks",2022-01-26T09:06:46.175Z,164318800617500
"""Aidan @ Cjnby_nuhl"" checks",2022-01-26T09:06:42.335Z,164318800233500
"Flop:  [10♣, 10♠, 3♦]",2022-01-26T09:06:40.713Z,164318800071300
"""Aidan @ Cjnby_nuhl"" calls 4.75",2022-01-26T09:06:39.854Z,164318799985400
"""Zach @ BBsZMWPFSI"" folds",2022-01-26T09:06:38.546Z,164318799854600
"""Shannman @ lTUVeDpLoD"" calls 4.75",2022-01-26T09:06:37.016Z,164318799701600
"""Matthew @ jY15iYWiO1"" folds",2022-01-26T09:06:35.881Z,164318799588100
"""Henry @ lThNfQ1a9c"" raises to 4.75",2022-01-26T09:06:29.599Z,164318798959900
"""Aidan @ Cjnby_nuhl"" calls 1.00",2022-01-26T09:06:24.337Z,164318798433700
"""Zach @ BBsZMWPFSI"" calls 1.00",2022-01-26T09:06:23.124Z,164318798312400
"""Sam @ QR-4gITocS"" folds",2022-01-26T09:06:21.702Z,164318798170200
"""kobe @ dvavFrv8ZM"" folds",2022-01-26T09:06:20.704Z,164318798070400
"""Shannman @ lTUVeDpLoD"" calls 1.00",2022-01-26T09:06:19.736Z,164318797973600
"""Nate @ -Xs3B1ao3g"" folds",2022-01-26T09:06:15.624Z,164318797562400
"""Matthew @ jY15iYWiO1"" posts a straddle of 1.00",2022-01-26T09:06:14.096Z,164318797409612
"""Henry @ lThNfQ1a9c"" posts a big blind of 0.50",2022-01-26T09:06:14.096Z,164318797409611
"""Aidan @ Cjnby_nuhl"" posts a small blind of 0.25",2022-01-26T09:06:14.096Z,164318797409610
"Your hand is 5♠, 3♠",2022-01-26T09:06:14.096Z,164318797409607
"Player stacks: #1 ""Matthew @ jY15iYWiO1"" (831.20) | #2 ""Nate @ -Xs3B1ao3g"" (108.92) | #4 ""Shannman @ lTUVeDpLoD"" (288.95) | #5 ""kobe @ dvavFrv8ZM"" (211.65) | #6 ""Sam @ QR-4gITocS"" (343.10) | #7 ""Zach @ BBsZMWPFSI"" (107.72) | #8 ""Aidan @ Cjnby_nuhl"" (184.77) | #10 ""Henry @ lThNfQ1a9c"" (323.69)",2022-01-26T09:06:14.096Z,164318797409601
"-- starting hand #91  (No Limit Texas Hold'em) (dealer: ""Zach @ BBsZMWPFSI"") --",2022-01-26T09:06:14.096Z,164318797409600
"""Shannman @ lTUVeDpLoD"" shows a 8♣, K♦.",2022-01-26T09:06:07.410Z,164318796741000
"""Henry @ lThNfQ1a9c"" shows a 2♥, 9♠.",2022-01-26T09:06:07.087Z,164318796708700
"""kobe @ dvavFrv8ZM"" shows a A♥, 3♠.",2022-01-26T09:06:06.719Z,164318796671900
"""Matthew @ jY15iYWiO1"" shows a A♣, K♥.",2022-01-26T09:06:05.818Z,164318796581800
"-- ending hand #90 --",2022-01-26T09:06:05.288Z,164318796528802
"""Matthew @ jY15iYWiO1"" collected 25.50 from pot",2022-01-26T09:06:05.288Z,164318796528801
"Uncalled bet of 19.12 returned to ""Matthew @ jY15iYWiO1""",2022-01-26T09:06:05.288Z,164318796528800
"""kobe @ dvavFrv8ZM"" folds",2022-01-26T09:06:04.418Z,164318796441800
"""Matthew @ jY15iYWiO1"" bets 19.12",2022-01-26T09:06:03.153Z,164318796315300
"Turn: 2♠, 9♣, J♣ [10♣]",2022-01-26T09:05:46.477Z,164318794647700
"""Zach @ BBsZMWPFSI"" folds",2022-01-26T09:05:45.642Z,164318794564200
"""kobe @ dvavFrv8ZM"" calls 5.00",2022-01-26T09:05:44.574Z,164318794457400
"""Shannman @ lTUVeDpLoD"" folds",2022-01-26T09:05:31.847Z,164318793184700
"""Matthew @ jY15iYWiO1"" bets 5.00",2022-01-26T09:05:30.447Z,164318793044700
"""Zach @ BBsZMWPFSI"" checks",2022-01-26T09:05:26.543Z,164318792654300
"Flop:  [2♠, 9♣, J♣]",2022-01-26T09:05:24.057Z,164318792405700
"""Henry @ lThNfQ1a9c"" folds",2022-01-26T09:05:23.135Z,164318792313500
"""Aidan @ Cjnby_nuhl"" folds",2022-01-26T09:05:19.159Z,164318791915900
"""Zach @ BBsZMWPFSI"" calls 3.50",2022-01-26T09:05:18.198Z,164318791819800
"""Sam @ QR-4gITocS"" folds",2022-01-26T09:05:16.595Z,164318791659500
"""kobe @ dvavFrv8ZM"" calls 3.50",2022-01-26T09:05:15.661Z,164318791566100
"""Shannman @ lTUVeDpLoD"" calls 3.50",2022-01-26T09:05:13.080Z,164318791308000
"""Nate @ -Xs3B1ao3g"" folds",2022-01-26T09:05:10.045Z,164318791004500
"""Matthew @ jY15iYWiO1"" raises to 3.50",2022-01-26T09:05:07.292Z,164318790729200
"""Henry @ lThNfQ1a9c"" posts a straddle of 1.00",2022-01-26T09:04:52.635Z,164318789263512
"""Aidan @ Cjnby_nuhl"" posts a big blind of 0.50",2022-01-26T09:04:52.635Z,164318789263511
"""Zach @ BBsZMWPFSI"" posts a small blind of 0.25",2022-01-26T09:04:52.635Z,164318789263510
"Your hand is Q♥, 3♥",2022-01-26T09:04:52.635Z,164318789263507
"Player stacks: #1 ""Matthew @ jY15iYWiO1"" (814.20) | #2 ""Nate @ -Xs3B1ao3g"" (108.92) | #4 ""Shannman @ lTUVeDpLoD"" (292.45) | #5 ""kobe @ dvavFrv8ZM"" (220.15) | #6 ""Sam @ QR-4gITocS"" (343.10) | #7 ""Zach @ BBsZMWPFSI"" (111.22) | #8 ""Aidan @ Cjnby_nuhl"" (185.27) | #10 ""Henry @ lThNfQ1a9c"" (324.69)",2022-01-26T09:04:52.635Z,164318789263501
"-- starting hand #90  (No Limit Texas Hold'em) (dealer: ""Sam @ QR-4gITocS"") --",2022-01-26T09:04:52.635Z,164318789263500
"Undealt cards: J♥, 5♣, K♦, K♠ [J♦]",2022-01-26T09:04:50.079Z,164318789007900
"-- ending hand #89 --",2022-01-26T09:04:46.626Z,164318788662602
"""Sam @ QR-4gITocS"" collected 30.50 from pot",2022-01-26T09:04:46.626Z,164318788662601
"Uncalled bet of 12.25 returned to ""Sam @ QR-4gITocS""",2022-01-26T09:04:46.626Z,164318788662600
"""Shannman @ lTUVeDpLoD"" folds",2022-01-26T09:04:45.737Z,164318788573700
"""Nate @ -Xs3B1ao3g"" folds",2022-01-26T09:04:44.773Z,164318788477300
"""Matthew @ jY15iYWiO1"" folds",2022-01-26T09:04:28.872Z,164318786887200
"""Sam @ QR-4gITocS"" bets 12.25",2022-01-26T09:04:24.655Z,164318786465500
"Turn: J♥, 5♣, K♦ [K♠]",2022-01-26T09:04:12.199Z,164318785219900
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T09:04:11.273Z,164318785127300
"""Nate @ -Xs3B1ao3g"" checks",2022-01-26T09:04:10.022Z,164318785002200
"""Matthew @ jY15iYWiO1"" checks",2022-01-26T09:04:08.949Z,164318784894900
"""Sam @ QR-4gITocS"" checks",2022-01-26T09:04:08.001Z,164318784800100
"Flop:  [J♥, 5♣, K♦]",2022-01-26T09:04:04.151Z,164318784415100
"""Nate @ -Xs3B1ao3g"" calls 7.50",2022-01-26T09:04:03.324Z,164318784332400
"""Matthew @ jY15iYWiO1"" calls 7.50",2022-01-26T09:04:00.994Z,164318784099400
"""Zach @ BBsZMWPFSI"" folds",2022-01-26T09:03:59.203Z,164318783920300
"""Sam @ QR-4gITocS"" calls 7.50",2022-01-26T09:03:58.197Z,164318783819700
"""kobe @ dvavFrv8ZM"" folds",2022-01-26T09:03:54.762Z,164318783476200
"""Shannman @ lTUVeDpLoD"" raises to 7.50",2022-01-26T09:03:51.950Z,164318783195000
"""Nate @ -Xs3B1ao3g"" calls 2.00",2022-01-26T09:03:47.896Z,164318782789600
"""Matthew @ jY15iYWiO1"" raises to 2.00",2022-01-26T09:03:46.150Z,164318782615000
"""Henry @ lThNfQ1a9c"" folds",2022-01-26T09:03:42.476Z,164318782247600
"""Aidan @ Cjnby_nuhl"" folds",2022-01-26T09:03:37.882Z,164318781788200
"""Zach @ BBsZMWPFSI"" posts a big blind of 0.50",2022-01-26T09:03:35.430Z,164318781543011
"""Sam @ QR-4gITocS"" posts a small blind of 0.25",2022-01-26T09:03:35.430Z,164318781543010
"Your hand is 9♣, 8♦",2022-01-26T09:03:35.430Z,164318781543007
"Player stacks: #1 ""Matthew @ jY15iYWiO1"" (821.70) | #2 ""Nate @ -Xs3B1ao3g"" (116.42) | #4 ""Shannman @ lTUVeDpLoD"" (299.95) | #5 ""kobe @ dvavFrv8ZM"" (220.15) | #6 ""Sam @ QR-4gITocS"" (320.10) | #7 ""Zach @ BBsZMWPFSI"" (111.72) | #8 ""Aidan @ Cjnby_nuhl"" (185.27) | #10 ""Henry @ lThNfQ1a9c"" (324.69)",2022-01-26T09:03:35.430Z,164318781543001
"-- starting hand #89  (No Limit Texas Hold'em) (dealer: ""kobe @ dvavFrv8ZM"") --",2022-01-26T09:03:35.430Z,164318781543000
"""Nate @ -Xs3B1ao3g"" shows a 3♣, 4♥.",2022-01-26T09:03:31.442Z,164318781144200
"""Shannman @ lTUVeDpLoD"" shows a J♠, J♥.",2022-01-26T09:03:31.260Z,164318781126000
"""kobe @ dvavFrv8ZM"" shows a 6♠, A♣.",2022-01-26T09:03:29.147Z,164318780914700
"-- ending hand #88 --",2022-01-26T09:03:27.825Z,164318780782502
"""Matthew @ jY15iYWiO1"" collected 216.21 from pot with Two Pair, A's & 2's (combination: A♦, A♠, 2♣, 2♦, K♠)",2022-01-26T09:03:27.825Z,164318780782501
"""Matthew @ jY15iYWiO1"" shows a A♦, K♠.",2022-01-26T09:03:27.825Z,164318780782500
"""Shannman @ lTUVeDpLoD"" calls 64.86",2022-01-26T09:03:26.971Z,164318780697100
"""Matthew @ jY15iYWiO1"" bets 64.86",2022-01-26T09:03:22.370Z,164318780237000
"River: 6♣, A♠, 5♦, 2♣ [2♦]",2022-01-26T09:03:17.311Z,164318779731100
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T09:03:16.437Z,164318779643700
"""Matthew @ jY15iYWiO1"" checks",2022-01-26T09:03:13.432Z,164318779343200
"Turn: 6♣, A♠, 5♦ [2♣]",2022-01-26T09:03:10.106Z,164318779010600
"""Shannman @ lTUVeDpLoD"" calls 21.62",2022-01-26T09:03:09.212Z,164318778921200
"""Matthew @ jY15iYWiO1"" bets 21.62",2022-01-26T09:03:04.738Z,164318778473800
"Flop:  [6♣, A♠, 5♦]",2022-01-26T09:02:57.801Z,164318777780100
"""Shannman @ lTUVeDpLoD"" calls 20.00",2022-01-26T09:02:56.976Z,164318777697600
"""Nate @ -Xs3B1ao3g"" folds",2022-01-26T09:02:55.435Z,164318777543500
"""Matthew @ jY15iYWiO1"" raises to 20.00",2022-01-26T09:02:54.240Z,164318777424000
"""Sam @ QR-4gITocS"" folds",2022-01-26T09:02:43.883Z,164318776388300
"""kobe @ dvavFrv8ZM"" folds",2022-01-26T09:02:42.928Z,164318776292800
"""Shannman @ lTUVeDpLoD"" raises to 7.50",2022-01-26T09:02:40.433Z,164318776043300
"""Nate @ -Xs3B1ao3g"" calls 2.50",2022-01-26T09:02:32.866Z,164318775286600
"""Matthew @ jY15iYWiO1"" raises to 2.50",2022-01-26T09:02:29.303Z,164318774930300
"""Henry @ lThNfQ1a9c"" folds",2022-01-26T09:02:26.327Z,164318774632700
"""Aidan @ Cjnby_nuhl"" folds",2022-01-26T09:02:22.889Z,164318774288900
"""Zach @ BBsZMWPFSI"" folds",2022-01-26T09:02:21.911Z,164318774191100
"""Sam @ QR-4gITocS"" posts a big blind of 0.50",2022-01-26T09:02:20.562Z,164318774056211
"""kobe @ dvavFrv8ZM"" posts a small blind of 0.25",2022-01-26T09:02:20.562Z,164318774056210
"Your hand is 7♦, 2♥",2022-01-26T09:02:20.562Z,164318774056207
"Player stacks: #1 ""Matthew @ jY15iYWiO1"" (711.97) | #2 ""Nate @ -Xs3B1ao3g"" (118.92) | #4 ""Shannman @ lTUVeDpLoD"" (406.43) | #5 ""kobe @ dvavFrv8ZM"" (220.40) | #6 ""Sam @ QR-4gITocS"" (320.60) | #7 ""Zach @ BBsZMWPFSI"" (111.72) | #8 ""Aidan @ Cjnby_nuhl"" (185.27) | #10 ""Henry @ lThNfQ1a9c"" (324.69)",2022-01-26T09:02:20.562Z,164318774056201
"-- starting hand #88  (No Limit Texas Hold'em) (dealer: ""Shannman @ lTUVeDpLoD"") --",2022-01-26T09:02:20.562Z,164318774056200
"Undealt cards: 3♦, 6♣, J♦, 9♦ [6♠]",2022-01-26T09:02:17.249Z,164318773724900
"-- ending hand #87 --",2022-01-26T09:02:14.558Z,164318773455802
"""Nate @ -Xs3B1ao3g"" collected 12.50 from pot",2022-01-26T09:02:14.558Z,164318773455801
"Uncalled bet of 6.25 returned to ""Nate @ -Xs3B1ao3g""",2022-01-26T09:02:14.558Z,164318773455800
"""Aidan @ Cjnby_nuhl"" folds",2022-01-26T09:02:13.671Z,164318773367100
"""Zach @ BBsZMWPFSI"" folds",2022-01-26T09:02:04.077Z,164318772407700
"""Shannman @ lTUVeDpLoD"" folds",2022-01-26T09:02:00.348Z,164318772034800
"""Nate @ -Xs3B1ao3g"" bets 6.25",2022-01-26T09:01:57.611Z,164318771761100
"""Aidan @ Cjnby_nuhl"" checks",2022-01-26T09:01:51.587Z,164318771158700
"""Zach @ BBsZMWPFSI"" checks",2022-01-26T09:01:49.230Z,164318770923000
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T09:01:48.066Z,164318770806600
"Turn: 3♦, 6♣, J♦ [9♦]",2022-01-26T09:01:45.320Z,164318770532000
"""Nate @ -Xs3B1ao3g"" checks",2022-01-26T09:01:44.449Z,164318770444900
"""Aidan @ Cjnby_nuhl"" checks",2022-01-26T09:01:43.144Z,164318770314400
"""Zach @ BBsZMWPFSI"" checks",2022-01-26T09:01:38.633Z,164318769863300
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T09:01:36.785Z,164318769678500
"Flop:  [3♦, 6♣, J♦]",2022-01-26T09:01:32.910Z,164318769291000
"""Zach @ BBsZMWPFSI"" calls 3.00",2022-01-26T09:01:31.961Z,164318769196100
"""kobe @ dvavFrv8ZM"" folds",2022-01-26T09:01:26.827Z,164318768682700
"""Shannman @ lTUVeDpLoD"" calls 3.00",2022-01-26T09:01:25.278Z,164318768527800
"""Nate @ -Xs3B1ao3g"" calls 3.00",2022-01-26T09:01:23.037Z,164318768303700
"""Matthew @ jY15iYWiO1"" folds",2022-01-26T09:01:22.009Z,164318768200900
"""Henry @ lThNfQ1a9c"" folds",2022-01-26T09:01:19.989Z,164318767998900
"""Aidan @ Cjnby_nuhl"" raises to 3.00",2022-01-26T09:01:18.912Z,164318767891200
"""Zach @ BBsZMWPFSI"" calls 0.50",2022-01-26T09:01:15.796Z,164318767579600
"""Sam @ QR-4gITocS"" folds",2022-01-26T09:01:14.700Z,164318767470000
"""kobe @ dvavFrv8ZM"" posts a big blind of 0.50",2022-01-26T09:01:13.088Z,164318767308811
"""Shannman @ lTUVeDpLoD"" posts a small blind of 0.25",2022-01-26T09:01:13.088Z,164318767308810
"Your hand is 5♥, 9♥",2022-01-26T09:01:13.088Z,164318767308807
"Player stacks: #1 ""Matthew @ jY15iYWiO1"" (711.97) | #2 ""Nate @ -Xs3B1ao3g"" (109.42) | #4 ""Shannman @ lTUVeDpLoD"" (409.43) | #5 ""kobe @ dvavFrv8ZM"" (220.90) | #6 ""Sam @ QR-4gITocS"" (320.60) | #7 ""Zach @ BBsZMWPFSI"" (114.72) | #8 ""Aidan @ Cjnby_nuhl"" (188.27) | #10 ""Henry @ lThNfQ1a9c"" (324.69)",2022-01-26T09:01:13.088Z,164318767308801
"-- starting hand #87  (No Limit Texas Hold'em) (dealer: ""Nate @ -Xs3B1ao3g"") --",2022-01-26T09:01:13.088Z,164318767308800
"""Shannman @ lTUVeDpLoD"" shows a 10♦, 6♦.",2022-01-26T09:01:09.170Z,164318766917000
"-- ending hand #86 --",2022-01-26T09:01:06.414Z,164318766641402
"""Matthew @ jY15iYWiO1"" collected 36.00 from pot with Straight, 10 High (combination: 10♣, 9♠, 8♣, 7♣, 6♠)",2022-01-26T09:01:06.414Z,164318766641401
"""Matthew @ jY15iYWiO1"" shows a 8♣, 7♣.",2022-01-26T09:01:06.414Z,164318766641400
"""Shannman @ lTUVeDpLoD"" calls 12.00",2022-01-26T09:01:05.502Z,164318766550200
"""Matthew @ jY15iYWiO1"" bets 12.00",2022-01-26T09:01:02.179Z,164318766217900
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T09:00:58.314Z,164318765831400
"River: 10♣, A♥, 9♠, 9♥ [6♠]",2022-01-26T09:00:56.283Z,164318765628300
"""Matthew @ jY15iYWiO1"" checks",2022-01-26T09:00:55.417Z,164318765541700
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T09:00:44.303Z,164318764430300
"Turn: 10♣, A♥, 9♠ [9♥]",2022-01-26T09:00:42.801Z,164318764280100
"""Shannman @ lTUVeDpLoD"" calls 3.00",2022-01-26T09:00:41.974Z,164318764197400
"""Nate @ -Xs3B1ao3g"" folds",2022-01-26T09:00:40.953Z,164318764095300
"""Matthew @ jY15iYWiO1"" bets 3.00",2022-01-26T09:00:39.852Z,164318763985200
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T09:00:36.874Z,164318763687400
"""Nate @ -Xs3B1ao3g"" checks",2022-01-26T09:00:31.929Z,164318763192900
"Flop:  [10♣, A♥, 9♠]",2022-01-26T09:00:29.796Z,164318762979600
"""Shannman @ lTUVeDpLoD"" calls 2.00",2022-01-26T09:00:28.917Z,164318762891700
"""Nate @ -Xs3B1ao3g"" calls 2.00",2022-01-26T09:00:27.755Z,164318762775500
"""Matthew @ jY15iYWiO1"" raises to 2.00",2022-01-26T09:00:26.412Z,164318762641200
"""Henry @ lThNfQ1a9c"" folds",2022-01-26T09:00:22.173Z,164318762217300
"""Aidan @ Cjnby_nuhl"" folds",2022-01-26T09:00:20.266Z,164318762026600
"""Zach @ BBsZMWPFSI"" folds",2022-01-26T09:00:19.343Z,164318761934300
"""Sam @ QR-4gITocS"" folds",2022-01-26T09:00:17.848Z,164318761784800
"""kobe @ dvavFrv8ZM"" folds",2022-01-26T09:00:16.902Z,164318761690200
"""Shannman @ lTUVeDpLoD"" posts a big blind of 0.50",2022-01-26T09:00:15.447Z,164318761544711
"""Nate @ -Xs3B1ao3g"" posts a small blind of 0.25",2022-01-26T09:00:15.447Z,164318761544710
"Your hand is K♠, 7♥",2022-01-26T09:00:15.447Z,164318761544707
"Player stacks: #1 ""Matthew @ jY15iYWiO1"" (692.97) | #2 ""Nate @ -Xs3B1ao3g"" (111.42) | #4 ""Shannman @ lTUVeDpLoD"" (426.43) | #5 ""kobe @ dvavFrv8ZM"" (220.90) | #6 ""Sam @ QR-4gITocS"" (320.60) | #7 ""Zach @ BBsZMWPFSI"" (114.72) | #8 ""Aidan @ Cjnby_nuhl"" (188.27) | #10 ""Henry @ lThNfQ1a9c"" (324.69)",2022-01-26T09:00:15.447Z,164318761544701
"-- starting hand #86  (No Limit Texas Hold'em) (dealer: ""Matthew @ jY15iYWiO1"") --",2022-01-26T09:00:15.447Z,164318761544700
"-- ending hand #85 --",2022-01-26T09:00:09.341Z,164318760934102
"""Shannman @ lTUVeDpLoD"" collected 24.00 from pot with Three of a Kind, 7's (combination: 7♥, 7♣, 7♦, A♣, J♣)",2022-01-26T09:00:09.341Z,164318760934101
"""Shannman @ lTUVeDpLoD"" shows a 6♠, 7♥.",2022-01-26T09:00:09.341Z,164318760934100
"""Nate @ -Xs3B1ao3g"" calls 6.00",2022-01-26T09:00:08.502Z,164318760850200
"""Shannman @ lTUVeDpLoD"" bets 6.00",2022-01-26T09:00:07.007Z,164318760700700
"""Nate @ -Xs3B1ao3g"" checks",2022-01-26T09:00:01.367Z,164318760136700
"River: 10♦, 7♣, 7♦, A♣ [J♣]",2022-01-26T08:59:57.431Z,164318759743100
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T08:59:56.563Z,164318759656300
"""Nate @ -Xs3B1ao3g"" checks",2022-01-26T08:59:54.597Z,164318759459700
"Turn: 10♦, 7♣, 7♦ [A♣]",2022-01-26T08:59:52.525Z,164318759252500
"""Matthew @ jY15iYWiO1"" folds",2022-01-26T08:59:51.624Z,164318759162400
"""Zach @ BBsZMWPFSI"" folds",2022-01-26T08:59:50.531Z,164318759053100
"""Sam @ QR-4gITocS"" folds",2022-01-26T08:59:49.413Z,164318758941300
"""kobe @ dvavFrv8ZM"" folds",2022-01-26T08:59:47.928Z,164318758792800
"""Shannman @ lTUVeDpLoD"" calls 3.00",2022-01-26T08:59:46.945Z,164318758694500
"""Nate @ -Xs3B1ao3g"" bets 3.00",2022-01-26T08:59:43.813Z,164318758381300
"""Matthew @ jY15iYWiO1"" checks",2022-01-26T08:59:39.405Z,164318757940500
"Flop:  [10♦, 7♣, 7♦]",2022-01-26T08:59:32.908Z,164318757290800
"""Shannman @ lTUVeDpLoD"" checks",2022-01-26T08:59:32.079Z,164318757207900
"""Nate @ -Xs3B1ao3g"" calls 1.00",2022-01-26T08:59:19.837Z,164318755983700
"""Matthew @ jY15iYWiO1"" calls 1.00",2022-01-26T08:59:18.283Z,164318755828300
"""Henry @ lThNfQ1a9c"" folds",2022-01-26T08:59:17.312Z,164318755731200
"""Aidan @ Cjnby_nuhl"" folds",2022-01-26T08:59:14.446Z,164318755444600
