entry,at,order
"""matt @ jY15iYWiO1"" checks",2022-01-28T06:52:38.221Z,164335275822100
"""John Juanda @ wKDv2fjGVE"" checks",2022-01-28T06:52:35.885Z,164335275588500
"""chris @ 51Oo9HrCe6"" checks",2022-01-28T06:52:34.964Z,164335275496400
"Flop:  [A♣, 2♥, J♣]",2022-01-28T06:52:33.427Z,164335275342700
"""John Juanda @ wKDv2fjGVE"" calls 4.00",2022-01-28T06:52:32.503Z,164335275250300
"""chris @ 51Oo9HrCe6"" calls 4.00",2022-01-28T06:52:31.600Z,164335275160000
"""kobe @ AlI4qMkitA"" folds",2022-01-28T06:52:30.184Z,164335275018400
"""hen @ lThNfQ1a9c"" folds",2022-01-28T06:52:28.308Z,164335274830800
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T06:52:27.346Z,164335274734600
"""nick @ mgEbhursxz"" calls 4.00",2022-01-28T06:52:25.551Z,164335274555100
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T06:52:24.598Z,164335274459800
"""matt @ jY15iYWiO1"" raises to 4.00",2022-01-28T06:52:23.636Z,164335274363600
"""John Juanda @ wKDv2fjGVE"" calls 0.50",2022-01-28T06:52:20.267Z,164335274026700
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T06:52:18.183Z,164335273818300
"""chris @ 51Oo9HrCe6"" calls 0.50",2022-01-28T06:52:16.540Z,164335273654000
"""kobe @ AlI4qMkitA"" posts a big blind of 0.50",2022-01-28T06:52:15.208Z,164335273520812
"""hen @ lThNfQ1a9c"" posts a small blind of 0.25",2022-01-28T06:52:15.208Z,164335273520811
"Your hand is Q♥, 6♦",2022-01-28T06:52:15.208Z,164335273520802
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (137.97) | #2 ""John Juanda @ wKDv2fjGVE"" (490.98) | #3 ""matt @ jY15iYWiO1"" (119.78) | #4 ""Zach Y @ QR-4gITocS"" (70.00) | #5 ""nick @ mgEbhursxz"" (145.66) | #6 ""Nate @ 8d8glJLxQP"" (63.25) | #7 ""hen @ lThNfQ1a9c"" (316.88) | #9 ""kobe @ AlI4qMkitA"" (258.37) | #10 ""chris @ 51Oo9HrCe6"" (297.11)",2022-01-28T06:52:15.208Z,164335273520801
"-- starting hand #116  (No Limit Texas Hold'em) (dealer: ""Nate @ 8d8glJLxQP"") --",2022-01-28T06:52:15.208Z,164335273520800
"-- ending hand #115 --",2022-01-28T06:52:12.217Z,164335273221702
"""chris @ 51Oo9HrCe6"" collected 37.00 from pot",2022-01-28T06:52:12.217Z,164335273221701
"Uncalled bet of 27.75 returned to ""chris @ 51Oo9HrCe6""",2022-01-28T06:52:12.217Z,164335273221700
"""nick @ mgEbhursxz"" folds",2022-01-28T06:52:11.369Z,164335273136900
"""chris @ 51Oo9HrCe6"" bets 27.75",2022-01-28T06:52:09.403Z,164335272940300
"River: J♠, 8♣, 5♠, 6♥ [8♠]",2022-01-28T06:51:59.458Z,164335271945800
"""nick @ mgEbhursxz"" calls 13.00",2022-01-28T06:51:58.618Z,164335271861800
"""John Juanda @ wKDv2fjGVE"" folds",2022-01-28T06:51:57.615Z,164335271761500
"""chris @ 51Oo9HrCe6"" raises to 13.00",2022-01-28T06:51:56.211Z,164335271621100
"""nick @ mgEbhursxz"" bets 5.50",2022-01-28T06:51:50.082Z,164335271008200
"""John Juanda @ wKDv2fjGVE"" checks",2022-01-28T06:51:47.779Z,164335270777900
"""chris @ 51Oo9HrCe6"" checks",2022-01-28T06:51:46.864Z,164335270686400
"Turn: J♠, 8♣, 5♠ [6♥]",2022-01-28T06:51:45.255Z,164335270525500
"""nick @ mgEbhursxz"" checks",2022-01-28T06:51:44.357Z,164335270435700
"""John Juanda @ wKDv2fjGVE"" checks",2022-01-28T06:51:42.316Z,164335270231600
"""chris @ 51Oo9HrCe6"" checks",2022-01-28T06:51:41.335Z,164335270133500
"Flop:  [J♠, 8♣, 5♠]",2022-01-28T06:51:39.648Z,164335269964800
"""John Juanda @ wKDv2fjGVE"" calls 3.25",2022-01-28T06:51:38.713Z,164335269871300
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T06:51:37.750Z,164335269775000
"""chris @ 51Oo9HrCe6"" calls 3.25",2022-01-28T06:51:36.436Z,164335269643600
"""hen @ lThNfQ1a9c"" folds",2022-01-28T06:51:35.033Z,164335269503300
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T06:51:27.342Z,164335268734200
"""nick @ mgEbhursxz"" raises to 3.25",2022-01-28T06:51:25.477Z,164335268547700
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T06:51:23.003Z,164335268300300
"""matt @ jY15iYWiO1"" folds",2022-01-28T06:51:22.061Z,164335268206100
"""John Juanda @ wKDv2fjGVE"" calls 0.50",2022-01-28T06:51:21.101Z,164335268110100
"""Zach @ BBsZMWPFSI"" calls 0.50",2022-01-28T06:51:15.748Z,164335267574800
"""chris @ 51Oo9HrCe6"" calls 0.50",2022-01-28T06:51:13.854Z,164335267385400
"""kobe @ AlI4qMkitA"" folds",2022-01-28T06:51:12.237Z,164335267223700
"""hen @ lThNfQ1a9c"" posts a big blind of 0.50",2022-01-28T06:51:11.276Z,164335267127612
"""Nate @ 8d8glJLxQP"" posts a small blind of 0.25",2022-01-28T06:51:11.276Z,164335267127611
"Your hand is Q♣, 9♠",2022-01-28T06:51:11.276Z,164335267127602
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (138.47) | #2 ""John Juanda @ wKDv2fjGVE"" (494.23) | #3 ""matt @ jY15iYWiO1"" (119.78) | #4 ""Zach Y @ QR-4gITocS"" (70.00) | #5 ""nick @ mgEbhursxz"" (161.91) | #6 ""Nate @ 8d8glJLxQP"" (63.50) | #7 ""hen @ lThNfQ1a9c"" (317.38) | #9 ""kobe @ AlI4qMkitA"" (258.37) | #10 ""chris @ 51Oo9HrCe6"" (276.36)",2022-01-28T06:51:11.276Z,164335267127601
"-- starting hand #115  (No Limit Texas Hold'em) (dealer: ""nick @ mgEbhursxz"") --",2022-01-28T06:51:11.276Z,164335267127600
"""kobe @ AlI4qMkitA"" shows a 8♥, 3♣.",2022-01-28T06:51:10.036Z,164335267003600
"Undealt cards: 10♠, 2♠, A♥ [A♣, K♥]",2022-01-28T06:51:06.383Z,164335266638300
"""Zach @ BBsZMWPFSI"" shows a 4♠, 10♦.",2022-01-28T06:51:05.300Z,164335266530000
"""hen @ lThNfQ1a9c"" shows a 8♠, 2♦.",2022-01-28T06:51:03.924Z,164335266392400
"-- ending hand #114 --",2022-01-28T06:51:03.266Z,164335266326602
"""hen @ lThNfQ1a9c"" collected 4.00 from pot",2022-01-28T06:51:03.266Z,164335266326601
"Uncalled bet of 2.00 returned to ""hen @ lThNfQ1a9c""",2022-01-28T06:51:03.266Z,164335266326600
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T06:51:02.415Z,164335266241500
"""John Juanda @ wKDv2fjGVE"" folds",2022-01-28T06:51:00.380Z,164335266038000
"""hen @ lThNfQ1a9c"" bets 2.00",2022-01-28T06:50:59.068Z,164335265906800
"""Nate @ 8d8glJLxQP"" checks",2022-01-28T06:50:56.238Z,164335265623800
"""nick @ mgEbhursxz"" folds",2022-01-28T06:50:54.701Z,164335265470100
"Flop:  [10♠, 2♠, A♥]",2022-01-28T06:50:52.249Z,164335265224900
"""hen @ lThNfQ1a9c"" checks",2022-01-28T06:50:51.399Z,164335265139900
"""Nate @ 8d8glJLxQP"" calls 1.00",2022-01-28T06:50:49.981Z,164335264998100
"""nick @ mgEbhursxz"" calls 1.00",2022-01-28T06:50:48.771Z,164335264877100
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T06:50:47.671Z,164335264767100
"""matt @ jY15iYWiO1"" folds",2022-01-28T06:50:46.729Z,164335264672900
"""John Juanda @ wKDv2fjGVE"" calls 1.00",2022-01-28T06:50:44.712Z,164335264471200
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T06:50:43.740Z,164335264374000
"""chris @ 51Oo9HrCe6"" folds",2022-01-28T06:50:42.821Z,164335264282100
"""kobe @ AlI4qMkitA"" folds",2022-01-28T06:50:41.890Z,164335264189000
"""hen @ lThNfQ1a9c"" posts a straddle of 1.00",2022-01-28T06:50:40.241Z,164335264024113
"""Nate @ 8d8glJLxQP"" posts a big blind of 0.50",2022-01-28T06:50:40.241Z,164335264024112
"""nick @ mgEbhursxz"" posts a small blind of 0.25",2022-01-28T06:50:40.241Z,164335264024111
"Your hand is 4♠, 10♦",2022-01-28T06:50:40.241Z,164335264024102
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (138.47) | #2 ""John Juanda @ wKDv2fjGVE"" (495.23) | #3 ""matt @ jY15iYWiO1"" (119.78) | #4 ""Zach Y @ QR-4gITocS"" (70.00) | #5 ""nick @ mgEbhursxz"" (162.91) | #6 ""Nate @ 8d8glJLxQP"" (64.50) | #7 ""hen @ lThNfQ1a9c"" (314.38) | #9 ""kobe @ AlI4qMkitA"" (258.37) | #10 ""chris @ 51Oo9HrCe6"" (276.36)",2022-01-28T06:50:40.241Z,164335264024101
"-- starting hand #114  (No Limit Texas Hold'em) (dealer: ""Zach Y @ QR-4gITocS"") --",2022-01-28T06:50:40.241Z,164335264024100
"""Zach @ BBsZMWPFSI"" shows a 2♦, 3♣.",2022-01-28T06:50:37.731Z,164335263773100
"""John Juanda @ wKDv2fjGVE"" shows a 8♥, 9♥.",2022-01-28T06:50:35.207Z,164335263520700
"-- ending hand #113 --",2022-01-28T06:50:33.233Z,164335263323303
"""matt @ jY15iYWiO1"" shows a 6♦, 5♣.",2022-01-28T06:50:33.233Z,164335263323302
"""kobe @ AlI4qMkitA"" collected 258.37 from pot with Three of a Kind, 7's (combination: 7♣, 7♥, 7♠, A♣, K♥)",2022-01-28T06:50:33.233Z,164335263323301
"""kobe @ AlI4qMkitA"" shows a A♣, 7♣.",2022-01-28T06:50:33.233Z,164335263323300
"""matt @ jY15iYWiO1"" calls 66.06",2022-01-28T06:50:32.357Z,164335263235700
"""kobe @ AlI4qMkitA"" bets 66.06 and go all in",2022-01-28T06:50:05.773Z,164335260577300
"River: 7♥, 7♠, K♥, 4♦ [6♥]",2022-01-28T06:50:03.491Z,164335260349100
"""John Juanda @ wKDv2fjGVE"" folds",2022-01-28T06:50:02.667Z,164335260266700
"""kobe @ AlI4qMkitA"" calls 37.00",2022-01-28T06:50:00.376Z,164335260037600
"""matt @ jY15iYWiO1"" bets 37.00",2022-01-28T06:49:44.017Z,164335258401700
"""John Juanda @ wKDv2fjGVE"" checks",2022-01-28T06:49:36.410Z,164335257641000
"""kobe @ AlI4qMkitA"" checks",2022-01-28T06:49:35.347Z,164335257534700
"Turn: 7♥, 7♠, K♥ [4♦]",2022-01-28T06:49:33.469Z,164335257346900
"""John Juanda @ wKDv2fjGVE"" calls 8.50",2022-01-28T06:49:32.634Z,164335257263400
"""kobe @ AlI4qMkitA"" calls 8.50",2022-01-28T06:49:31.379Z,164335257137900
"""matt @ jY15iYWiO1"" bets 8.50",2022-01-28T06:49:27.890Z,164335256789000
"""John Juanda @ wKDv2fjGVE"" checks",2022-01-28T06:49:22.240Z,164335256224000
"""kobe @ AlI4qMkitA"" checks",2022-01-28T06:49:20.765Z,164335256076500
"Flop:  [7♥, 7♠, K♥]",2022-01-28T06:49:19.463Z,164335255946300
"""John Juanda @ wKDv2fjGVE"" calls 8.50",2022-01-28T06:49:18.598Z,164335255859800
"""kobe @ AlI4qMkitA"" calls 8.50",2022-01-28T06:49:17.471Z,164335255747100
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T06:49:15.174Z,164335255517400
"""nick @ mgEbhursxz"" folds",2022-01-28T06:49:14.190Z,164335255419000
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T06:49:13.164Z,164335255316400
"""matt @ jY15iYWiO1"" raises to 8.50",2022-01-28T06:49:12.211Z,164335255221100
"""John Juanda @ wKDv2fjGVE"" calls 2.25",2022-01-28T06:49:03.114Z,164335254311400
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T06:49:02.142Z,164335254214200
"""chris @ 51Oo9HrCe6"" folds",2022-01-28T06:49:01.120Z,164335254112000
"""kobe @ AlI4qMkitA"" raises to 2.25",2022-01-28T06:48:59.925Z,164335253992500
"""hen @ lThNfQ1a9c"" folds",2022-01-28T06:48:57.417Z,164335253741700
"""Nate @ 8d8glJLxQP"" calls 0.50",2022-01-28T06:48:56.492Z,164335253649200
"""nick @ mgEbhursxz"" posts a big blind of 0.50",2022-01-28T06:48:53.913Z,164335253391312
"""Zach Y @ QR-4gITocS"" posts a small blind of 0.25",2022-01-28T06:48:53.913Z,164335253391311
"Your hand is 2♦, 3♣",2022-01-28T06:48:53.913Z,164335253391302
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (138.47) | #2 ""John Juanda @ wKDv2fjGVE"" (512.23) | #3 ""matt @ jY15iYWiO1"" (239.84) | #4 ""Zach Y @ QR-4gITocS"" (70.25) | #5 ""nick @ mgEbhursxz"" (163.41) | #6 ""Nate @ 8d8glJLxQP"" (65.00) | #7 ""hen @ lThNfQ1a9c"" (314.38) | #9 ""kobe @ AlI4qMkitA"" (120.06) | #10 ""chris @ 51Oo9HrCe6"" (276.36)",2022-01-28T06:48:53.913Z,164335253391301
"-- starting hand #113  (No Limit Texas Hold'em) (dealer: ""matt @ jY15iYWiO1"") --",2022-01-28T06:48:53.913Z,164335253391300
"""matt @ jY15iYWiO1"" shows a Q♥, 7♦.",2022-01-28T06:48:52.641Z,164335253264100
"-- ending hand #112 --",2022-01-28T06:48:50.183Z,164335253018302
"""matt @ jY15iYWiO1"" collected 6.00 from pot",2022-01-28T06:48:50.183Z,164335253018301
"Uncalled bet of 12.00 returned to ""matt @ jY15iYWiO1""",2022-01-28T06:48:50.183Z,164335253018300
"""John Juanda @ wKDv2fjGVE"" folds",2022-01-28T06:48:49.372Z,164335252937200
"""kobe @ AlI4qMkitA"" folds",2022-01-28T06:48:48.398Z,164335252839800
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T06:48:40.683Z,164335252068300
"""nick @ mgEbhursxz"" folds",2022-01-28T06:48:39.712Z,164335251971200
"""matt @ jY15iYWiO1"" bets 12.00",2022-01-28T06:48:38.768Z,164335251876800
"River: 5♦, 10♣, 10♠, Q♠ [6♣]",2022-01-28T06:48:30.373Z,164335251037300
"""John Juanda @ wKDv2fjGVE"" checks",2022-01-28T06:48:29.563Z,164335250956300
"""kobe @ AlI4qMkitA"" checks",2022-01-28T06:48:28.640Z,164335250864000
"""Nate @ 8d8glJLxQP"" checks",2022-01-28T06:48:27.318Z,164335250731800
"""nick @ mgEbhursxz"" checks",2022-01-28T06:48:26.302Z,164335250630200
"""matt @ jY15iYWiO1"" checks",2022-01-28T06:48:25.321Z,164335250532100
"Turn: 5♦, 10♣, 10♠ [Q♠]",2022-01-28T06:48:23.497Z,164335250349700
"""Nate @ 8d8glJLxQP"" calls 0.50",2022-01-28T06:48:22.649Z,164335250264900
"""nick @ mgEbhursxz"" calls 0.50",2022-01-28T06:48:21.627Z,164335250162700
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T06:48:20.624Z,164335250062400
"""matt @ jY15iYWiO1"" calls 0.50",2022-01-28T06:48:19.609Z,164335249960900
"""John Juanda @ wKDv2fjGVE"" calls 0.50",2022-01-28T06:48:18.569Z,164335249856900
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T06:48:17.551Z,164335249755100
"""kobe @ AlI4qMkitA"" bets 0.50",2022-01-28T06:48:11.113Z,164335249111300
"""Nate @ 8d8glJLxQP"" checks",2022-01-28T06:48:09.859Z,164335248985900
"""nick @ mgEbhursxz"" checks",2022-01-28T06:48:08.895Z,164335248889500
"""Zach Y @ QR-4gITocS"" checks",2022-01-28T06:48:07.943Z,164335248794300
"""matt @ jY15iYWiO1"" checks",2022-01-28T06:48:07.010Z,164335248701000
"Flop:  [5♦, 10♣, 10♠]",2022-01-28T06:48:05.042Z,164335248504200
"""Zach Y @ QR-4gITocS"" checks",2022-01-28T06:48:04.187Z,164335248418700
"""matt @ jY15iYWiO1"" calls 0.50",2022-01-28T06:48:01.737Z,164335248173700
"""John Juanda @ wKDv2fjGVE"" calls 0.50",2022-01-28T06:48:00.770Z,164335248077000
"""Zach @ BBsZMWPFSI"" calls 0.50",2022-01-28T06:47:59.517Z,164335247951700
"""chris @ 51Oo9HrCe6"" folds",2022-01-28T06:47:56.584Z,164335247658400
"""kobe @ AlI4qMkitA"" calls 0.50",2022-01-28T06:47:55.477Z,164335247547700
"""hen @ lThNfQ1a9c"" folds",2022-01-28T06:47:53.916Z,164335247391600
"""Nate @ 8d8glJLxQP"" calls 0.50",2022-01-28T06:47:52.961Z,164335247296100
"""nick @ mgEbhursxz"" calls 0.50",2022-01-28T06:47:50.653Z,164335247065300
"""Zach Y @ QR-4gITocS"" posts a big blind of 0.50",2022-01-28T06:47:47.269Z,164335246726912
"""matt @ jY15iYWiO1"" posts a small blind of 0.25",2022-01-28T06:47:47.269Z,164335246726911
"Your hand is J♦, 3♦",2022-01-28T06:47:47.269Z,164335246726902
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (138.97) | #2 ""John Juanda @ wKDv2fjGVE"" (513.23) | #3 ""matt @ jY15iYWiO1"" (234.84) | #4 ""Zach Y @ QR-4gITocS"" (70.75) | #5 ""nick @ mgEbhursxz"" (164.41) | #6 ""Nate @ 8d8glJLxQP"" (66.00) | #7 ""hen @ lThNfQ1a9c"" (314.38) | #9 ""kobe @ AlI4qMkitA"" (121.06) | #10 ""chris @ 51Oo9HrCe6"" (276.36)",2022-01-28T06:47:47.269Z,164335246726901
"-- starting hand #112  (No Limit Texas Hold'em) (dealer: ""John Juanda @ wKDv2fjGVE"") --",2022-01-28T06:47:47.269Z,164335246726900
"""John Juanda @ wKDv2fjGVE"" shows a 10♥, K♥.",2022-01-28T06:47:42.713Z,164335246271300
"""kobe @ AlI4qMkitA"" shows a 2♠, 7♠.",2022-01-28T06:47:42.701Z,164335246270100
"Undealt cards: 5♦, A♥, 6♣ [Q♥, 5♣]",2022-01-28T06:47:41.898Z,164335246189800
"""Zach @ BBsZMWPFSI"" shows a 10♣, K♠.",2022-01-28T06:47:41.101Z,164335246110100
"-- ending hand #111 --",2022-01-28T06:47:39.221Z,164335245922102
"""Zach @ BBsZMWPFSI"" collected 23.25 from pot",2022-01-28T06:47:39.221Z,164335245922101
"Uncalled bet of 9.00 returned to ""Zach @ BBsZMWPFSI""",2022-01-28T06:47:39.221Z,164335245922100
"""kobe @ AlI4qMkitA"" folds",2022-01-28T06:47:38.308Z,164335245830800
"""John Juanda @ wKDv2fjGVE"" folds",2022-01-28T06:47:37.388Z,164335245738800
"""Zach @ BBsZMWPFSI"" bets 9.00",2022-01-28T06:47:35.814Z,164335245581400
"""kobe @ AlI4qMkitA"" checks",2022-01-28T06:47:13.251Z,164335243325100
"""John Juanda @ wKDv2fjGVE"" checks",2022-01-28T06:47:11.503Z,164335243150300
"Flop:  [5♦, A♥, 6♣]",2022-01-28T06:47:09.642Z,164335242964200
"""chris @ 51Oo9HrCe6"" folds",2022-01-28T06:47:08.786Z,164335242878600
"""kobe @ AlI4qMkitA"" calls 7.00",2022-01-28T06:47:07.779Z,164335242777900
"""matt @ jY15iYWiO1"" folds",2022-01-28T06:47:05.825Z,164335242582500
"""John Juanda @ wKDv2fjGVE"" calls 7.00",2022-01-28T06:47:04.872Z,164335242487200
"""Zach @ BBsZMWPFSI"" raises to 7.00",2022-01-28T06:47:03.603Z,164335242360300
"""chris @ 51Oo9HrCe6"" calls 1.75",2022-01-28T06:46:56.866Z,164335241686600
"""kobe @ AlI4qMkitA"" raises to 1.75",2022-01-28T06:46:54.269Z,164335241426900
"""hen @ lThNfQ1a9c"" folds",2022-01-28T06:46:52.015Z,164335241201500
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T06:46:51.003Z,164335241100300
"""nick @ mgEbhursxz"" folds",2022-01-28T06:46:48.343Z,164335240834300
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T06:46:47.250Z,164335240725000
"""matt @ jY15iYWiO1"" posts a big blind of 0.50",2022-01-28T06:46:44.333Z,164335240433312
"""John Juanda @ wKDv2fjGVE"" posts a small blind of 0.25",2022-01-28T06:46:44.333Z,164335240433311
"Your hand is 10♣, K♠",2022-01-28T06:46:44.333Z,164335240433302
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (122.72) | #2 ""John Juanda @ wKDv2fjGVE"" (520.23) | #3 ""matt @ jY15iYWiO1"" (235.34) | #4 ""Zach Y @ QR-4gITocS"" (70.75) | #5 ""nick @ mgEbhursxz"" (164.41) | #6 ""Nate @ 8d8glJLxQP"" (66.00) | #7 ""hen @ lThNfQ1a9c"" (314.38) | #9 ""kobe @ AlI4qMkitA"" (128.06) | #10 ""chris @ 51Oo9HrCe6"" (278.11)",2022-01-28T06:46:44.333Z,164335240433301
"-- starting hand #111  (No Limit Texas Hold'em) (dealer: ""Zach @ BBsZMWPFSI"") --",2022-01-28T06:46:44.333Z,164335240433300
"""kobe @ AlI4qMkitA"" shows a 7♦, 3♠.",2022-01-28T06:46:37.959Z,164335239795900
"""hen @ lThNfQ1a9c"" shows a K♠, 10♣.",2022-01-28T06:46:37.387Z,164335239738700
"-- ending hand #110 --",2022-01-28T06:46:36.972Z,164335239697202
"""kobe @ AlI4qMkitA"" collected 7.87 from pot",2022-01-28T06:46:36.972Z,164335239697201
"Uncalled bet of 6.94 returned to ""kobe @ AlI4qMkitA""",2022-01-28T06:46:36.972Z,164335239697200
"""hen @ lThNfQ1a9c"" folds",2022-01-28T06:46:36.148Z,164335239614800
"""matt @ jY15iYWiO1"" folds",2022-01-28T06:46:34.620Z,164335239462000
"""John Juanda @ wKDv2fjGVE"" folds",2022-01-28T06:46:33.640Z,164335239364000
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T06:46:30.809Z,164335239080900
"""chris @ 51Oo9HrCe6"" folds",2022-01-28T06:46:29.850Z,164335238985000
"""kobe @ AlI4qMkitA"" raises to 10.00",2022-01-28T06:46:27.185Z,164335238718500
"""hen @ lThNfQ1a9c"" raises to 3.06",2022-01-28T06:46:23.085Z,164335238308500
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T06:46:19.460Z,164335237946000
"""nick @ mgEbhursxz"" folds",2022-01-28T06:46:18.545Z,164335237854500
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T06:46:17.523Z,164335237752300
"""matt @ jY15iYWiO1"" posts a straddle of 1.00",2022-01-28T06:46:15.900Z,164335237590013
"""John Juanda @ wKDv2fjGVE"" posts a big blind of 0.50",2022-01-28T06:46:15.900Z,164335237590012
"""Zach @ BBsZMWPFSI"" posts a small blind of 0.25",2022-01-28T06:46:15.900Z,164335237590011
"Your hand is 3♦, J♣",2022-01-28T06:46:15.900Z,164335237590002
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (122.97) | #2 ""John Juanda @ wKDv2fjGVE"" (520.73) | #3 ""matt @ jY15iYWiO1"" (236.34) | #4 ""Zach Y @ QR-4gITocS"" (70.75) | #5 ""nick @ mgEbhursxz"" (164.41) | #6 ""Nate @ 8d8glJLxQP"" (66.00) | #7 ""hen @ lThNfQ1a9c"" (317.44) | #9 ""kobe @ AlI4qMkitA"" (123.25) | #10 ""chris @ 51Oo9HrCe6"" (278.11)",2022-01-28T06:46:15.900Z,164335237590001
"-- starting hand #110  (No Limit Texas Hold'em) (dealer: ""chris @ 51Oo9HrCe6"") --",2022-01-28T06:46:15.900Z,164335237590000
"""kobe @ AlI4qMkitA"" shows a 3♣, 4♦.",2022-01-28T06:46:13.420Z,164335237342000
"""John Juanda @ wKDv2fjGVE"" shows a Q♥, K♠.",2022-01-28T06:46:12.557Z,164335237255700
"""matt @ jY15iYWiO1"" shows a A♣, A♦.",2022-01-28T06:46:11.820Z,164335237182000
"-- ending hand #109 --",2022-01-28T06:46:10.833Z,164335237083302
"""matt @ jY15iYWiO1"" collected 41.25 from pot",2022-01-28T06:46:10.833Z,164335237083301
"Uncalled bet of 41.25 returned to ""matt @ jY15iYWiO1""",2022-01-28T06:46:10.833Z,164335237083300
"""John Juanda @ wKDv2fjGVE"" folds",2022-01-28T06:46:09.953Z,164335236995300
"""kobe @ AlI4qMkitA"" folds",2022-01-28T06:45:37.827Z,164335233782700
"""matt @ jY15iYWiO1"" bets 41.25",2022-01-28T06:45:36.594Z,164335233659400
"""John Juanda @ wKDv2fjGVE"" checks",2022-01-28T06:45:28.558Z,164335232855800
"River: 3♦, A♠, A♥, 6♠ [K♥]",2022-01-28T06:45:27.615Z,164335232761500
"""chris @ 51Oo9HrCe6"" folds",2022-01-28T06:45:26.710Z,164335232671000
"""kobe @ AlI4qMkitA"" calls 8.25",2022-01-28T06:45:25.756Z,164335232575600
"""matt @ jY15iYWiO1"" calls 8.25",2022-01-28T06:45:21.468Z,164335232146800
"""John Juanda @ wKDv2fjGVE"" bets 8.25",2022-01-28T06:45:15.536Z,164335231553600
"""chris @ 51Oo9HrCe6"" checks",2022-01-28T06:45:11.015Z,164335231101500
"Turn: 3♦, A♠, A♥ [6♠]",2022-01-28T06:45:09.002Z,164335230900200
"""kobe @ AlI4qMkitA"" checks",2022-01-28T06:45:08.191Z,164335230819100
"""matt @ jY15iYWiO1"" checks",2022-01-28T06:45:05.698Z,164335230569800
"""John Juanda @ wKDv2fjGVE"" checks",2022-01-28T06:45:03.778Z,164335230377800
"""chris @ 51Oo9HrCe6"" checks",2022-01-28T06:45:01.110Z,164335230111000
"Flop:  [3♦, A♠, A♥]",2022-01-28T06:44:58.946Z,164335229894600
"""John Juanda @ wKDv2fjGVE"" calls 4.00",2022-01-28T06:44:58.034Z,164335229803400
"""Zach @ BBsZMWPFSI"" folds",2022-01-28T06:44:56.843Z,164335229684300
"""chris @ 51Oo9HrCe6"" calls 4.00",2022-01-28T06:44:55.864Z,164335229586400
"""kobe @ AlI4qMkitA"" calls 4.00",2022-01-28T06:44:52.293Z,164335229229300
"""hen @ lThNfQ1a9c"" folds",2022-01-28T06:44:49.837Z,164335228983700
"""Nate @ 8d8glJLxQP"" folds",2022-01-28T06:44:48.845Z,164335228884500
"""nick @ mgEbhursxz"" folds",2022-01-28T06:44:47.927Z,164335228792700
"""Zach Y @ QR-4gITocS"" folds",2022-01-28T06:44:46.829Z,164335228682900
"""matt @ jY15iYWiO1"" raises to 4.00",2022-01-28T06:44:45.846Z,164335228584600
"""John Juanda @ wKDv2fjGVE"" posts a straddle of 1.00",2022-01-28T06:44:39.330Z,164335227933013
"""Zach @ BBsZMWPFSI"" posts a big blind of 0.50",2022-01-28T06:44:39.330Z,164335227933012
"""chris @ 51Oo9HrCe6"" posts a small blind of 0.25",2022-01-28T06:44:39.330Z,164335227933011
"Your hand is 2♣, 3♥",2022-01-28T06:44:39.330Z,164335227933002
"Player stacks: #1 ""Zach @ BBsZMWPFSI"" (123.47) | #2 ""John Juanda @ wKDv2fjGVE"" (532.98) | #3 ""matt @ jY15iYWiO1"" (207.34) | #4 ""Zach Y @ QR-4gITocS"" (70.75) | #5 ""nick @ mgEbhursxz"" (164.41) | #6 ""Nate @ 8d8glJLxQP"" (66.00) | #7 ""hen @ lThNfQ1a9c"" (317.44) | #9 ""kobe @ AlI4qMkitA"" (135.50) | #10 ""chris @ 51Oo9HrCe6"" (282.11)",2022-01-28T06:44:39.330Z,164335227933001
"-- starting hand #109  (No Limit Texas Hold'em) (dealer: ""kobe @ AlI4qMkitA"") --",2022-01-28T06:44:39.330Z,164335227933000
"""matt @ jY15iYWiO1"" shows a 9♣, 6♥.",2022-01-28T06:44:36.253Z,164335227625300
